@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-R6,8,14,17,19,21-24,28-30,32,36-38,40,42-43,45-48,50-57,59,61-62,65-70,72-81,86-95,97-98,101-102,104-163,165-167,169,171,173,177-179,181,184,186-187,189-196,198-227,229-233,235-237,242-253,256-257,259-260,262-266,268-273'

@attribute Temp_max numeric
@attribute time numeric
@attribute slowCool {yes,no}
@attribute pH numeric
@attribute leak {yes,no}
@attribute numberOrg numeric
@attribute numberComponents numeric
@attribute orgavgpolMax numeric
@attribute orgrefractivityMax numeric
@attribute orgmaximalprojectionareaMax numeric
@attribute orgmaximalprojectionradiusMax numeric
@attribute orgminimalprojectionareaMax numeric
@attribute orgminimalprojectionradiusMax numeric
@attribute orgavgpol_pHdependentMax numeric
@attribute orgvanderwaalsMax numeric
@attribute orgASA_PMax numeric
@attribute orgpolarsurfaceareaMax numeric
@attribute orghbdamsaccMax numeric
@attribute orgmaximalprojectionareaMin numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgminimalprojectionareaMin numeric
@attribute orgminimalprojectionradiusMin numeric
@attribute orgvanderwaalsMin numeric
@attribute orgASA+Min numeric
@attribute orgASA_PMin numeric
@attribute orgrefractivityArithAvg numeric
@attribute orgvanderwaalsArithAvg numeric
@attribute orgASA+ArithAvg numeric
@attribute orgASA_PArithAvg numeric
@attribute orgpolarsurfaceareaArithAvg numeric
@attribute orgmaximalprojectionsizeGeomAvg numeric
@attribute orgASA_PGeomAvg numeric
@attribute orgpolarsurfaceareaGeomAvg numeric
@attribute orghbdamsaccGeomAvg numeric
@attribute orghbdamsdonGeomAvg numeric
@attribute oxlikevanderwaalsMax numeric
@attribute oxlikeASA-Max numeric
@attribute oxlikeASA_HMax numeric
@attribute oxlikehbdamsaccMax numeric
@attribute orgacc-waterdonratio numeric
@attribute Na {yes,no}
@attribute Te {yes,no}
@attribute K {yes,no}
@attribute F {yes,no}
@attribute I {yes,no}
@attribute Mo {yes,no}
@attribute S {yes,no}
@attribute Se {yes,no}
@attribute Zn {yes,no}
@attribute Cl {yes,no}
@attribute Cr {yes,no}
@attribute P5 {yes,no}
@attribute PaulingElectronegMax numeric
@attribute PaulingElectronegMin numeric
@attribute IonizationMean numeric
@attribute EAMean numeric
@attribute PaulingElectronegMean numeric
@attribute PearsonElectronegMean numeric
@attribute hardnessMaxWeighted numeric
@attribute AtomicRadiusMaxWeighted numeric
@attribute PaulingElectronegMinWeighted numeric
@attribute AtomicRadiusMinWeighted numeric
@attribute AtomicRadiusMeanWeighted numeric
@attribute outcome {1,2}

@data
110,24,yes,7,no,1,3,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0.11,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0.11,3.89,-1,-1,-1,-1,-0.0003,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,3.7125,1.0252,0.0016,0.1728,0.599,1
110,24,yes,1,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,10.08,273.23,59.99,27.03,1.03,36.07,5.18,20.35,3.12,273.23,244.65,59.99,26.34,273.23,244.65,59.99,27.03,5.18,59.99,27.03,1.03,0.97,-1,-1,-1,-1,-0.0032,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.4743,1.2355,0.0016,0.1708,0.7032,2
110,24,yes,4,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,1.97,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,1.97,0.03,-1,-1,-1,-1,-0.0069,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.5085,1.245,0.0016,0.1707,0.7078,1
110,24,yes,7,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,2,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,2,0,-1,-1,-1,-1,-0.0064,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.5156,1.2469,0.0017,0.1745,0.7107,2
110,60,yes,4,no,1,4,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0.01,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0.01,2.99,227.57,209.93,17.64,9.05,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.5077,0.4163,0.0017,0.1747,0.2955,2
110,60,yes,7,no,1,4,11.97,30.74,39.23,4.12,25.5,3.41,12.28,253.52,27.25,19.85,0.88,39.23,5.92,25.5,3.41,253.52,224.12,27.25,30.74,253.52,224.12,27.25,19.85,5.92,27.25,19.85,0.88,2.12,227.57,209.93,17.64,9.99,-0.0017,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.5194,0.4196,0.0016,0.1704,0.295,1
110,60,yes,1,no,1,4,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0,3,211.65,150.36,0,8.04,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.4972,0.4134,0.0016,0.1681,0.2908,2
110,60,yes,4,no,1,4,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0.01,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0.01,2.99,227.57,209.93,17.64,9.05,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.5184,0.4193,0.0017,0.1753,0.2973,2
110,60,yes,7,no,1,4,11.97,30.74,39.23,4.12,25.5,3.41,12.28,253.52,27.25,19.85,0.88,39.23,5.92,25.5,3.41,253.52,224.12,27.25,30.74,253.52,224.12,27.25,19.85,5.92,27.25,19.85,0.88,2.12,227.57,209.93,17.64,9.99,-0.0017,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.5359,0.4241,0.0017,0.1732,0.2987,1
110,60,yes,4,no,1,4,11.87,30.93,41.87,4.38,22.58,3.38,11.87,324.05,27.88,25.78,1.88,41.87,4.65,22.58,3.38,324.05,236.4,27.88,30.93,324.05,236.4,27.88,25.78,4.65,27.88,25.78,1.88,0.12,227.57,209.93,17.64,9.05,-0.004,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.5305,0.4226,0.0016,0.1718,0.2972,2
110,24,yes,1,no,1,3,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2395,0.6184,0.0016,0.169,0.3937,1
110,24,yes,4,no,1,3,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2983,0.6347,0.0016,0.1712,0.4029,1
110,24,yes,7,no,1,3,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0.11,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0.11,3.89,-1,-1,-1,-1,-0.0003,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2718,0.6273,0.0016,0.171,0.3991,1
110,24,yes,4,no,1,3,15.28,38.69,48.77,5.4,26.55,3.47,15.81,284.53,72.75,47.49,0.44,48.77,5.55,26.55,3.47,284.53,259.02,72.75,38.69,284.53,259.02,72.75,47.49,5.55,72.75,47.49,0.44,5.56,-1,-1,-1,-1,-0.0012,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2929,0.6332,0.0017,0.1753,0.4042,1
110,24,yes,1,no,1,3,14.02,36.04,43.59,4.69,26.44,3.33,14.53,275.81,13.86,8.88,0,43.59,5.25,26.44,3.33,275.81,239.3,13.86,36.04,275.81,239.3,13.86,8.88,5.25,13.86,8.88,0,2,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.4059,0.6644,0.0017,0.1754,0.4199,2
110,24,yes,4,no,1,3,14.02,36.04,43.59,4.69,26.44,3.33,14.28,289.27,12.27,7.68,0.44,43.59,5.25,26.44,3.33,289.27,244.99,12.27,36.04,289.27,244.99,12.27,7.68,5.25,12.27,7.68,0.44,1.56,-1,-1,-1,-1,-0.0012,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2371,0.6178,0.0016,0.1705,0.3941,1
110,24,yes,7,no,1,3,14.02,36.04,43.59,4.69,26.44,3.33,14.28,289.27,12.27,7.68,1,43.59,5.25,26.44,3.33,289.27,244.99,12.27,36.04,289.27,244.99,12.27,7.68,5.25,12.27,7.68,1,1,-1,-1,-1,-1,-0.0029,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.262,0.6246,0.0016,0.1683,0.3965,1
110,24,yes,1,no,1,3,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.3282,0.6429,0.0017,0.1805,0.4117,2
110,24,yes,4,no,1,3,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0.01,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0.01,2.99,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.228,0.6153,0.0016,0.1719,0.3936,1
110,24,yes,7,no,1,3,11.97,30.74,39.23,4.12,25.5,3.41,12.28,253.52,27.25,19.85,0.88,39.23,5.92,25.5,3.41,253.52,224.12,27.25,30.74,253.52,224.12,27.25,19.85,5.92,27.25,19.85,0.88,2.12,-1,-1,-1,-1,-0.0028,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2963,0.6341,0.0016,0.1703,0.4022,2
110,24,yes,1,no,1,3,13.96,35.49,44.66,4.79,26.99,3.48,14.5,264.05,26.37,21.05,0,44.66,5.42,26.99,3.48,264.05,236.52,26.37,35.49,264.05,236.52,26.37,21.05,5.42,26.37,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.22,0.613,0.0017,0.1773,0.3951,1
110,24,yes,7,no,1,3,13.96,35.49,44.66,4.79,26.99,3.48,14.2,276.16,14.18,16.47,0.85,44.66,5.42,26.99,3.48,276.16,239.92,14.18,35.49,276.16,239.92,14.18,16.47,5.42,14.18,16.47,0.85,2.15,-1,-1,-1,-1,-0.0023,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.262,0.6246,0.0016,0.1711,0.3979,1
110,24,yes,1,no,1,3,13.33,37.45,47.62,4.77,23.42,3.62,13.69,294.5,31.24,27.03,1,47.62,4.08,23.42,3.62,294.5,268.62,31.24,37.45,294.5,268.62,31.24,27.03,4.08,31.24,27.03,1,1,-1,-1,-1,-1,-0.0045,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.759,0.2096,0.0017,0.1764,0.193,2
110,24,yes,1,no,1,3,9.94,25.21,32.65,3.84,23.28,3.21,10.63,206.42,64.03,44.25,0,32.65,5.69,23.28,3.21,206.42,188.71,64.03,25.21,206.42,188.71,64.03,44.25,5.69,64.03,44.25,0,5,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.4709,1.2346,0.0016,0.1683,0.7014,2
110,24,yes,2,no,1,3,9.94,25.21,32.65,3.84,23.28,3.21,10.63,206.42,64.03,44.25,0,32.65,5.69,23.28,3.21,206.42,188.71,64.03,25.21,206.42,188.71,64.03,44.25,5.69,64.03,44.25,0,5,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.7664,0.2116,0.0016,0.1714,0.1915,2
110,24,yes,2,no,1,3,14.02,36.04,43.59,4.69,26.44,3.33,14.53,275.81,13.86,8.88,0.01,43.59,5.25,26.44,3.33,275.81,239.3,13.86,36.04,275.81,239.3,13.86,8.88,5.25,13.86,8.88,0.01,1.99,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.9984,0.2757,0.0017,0.1768,0.2263,2
110,24,yes,1,no,1,3,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.2932,0.3571,0.0016,0.171,0.264,2
110,24,yes,1,no,1,3,12.56,30.59,43.79,5.74,21.83,2.92,13.52,282.76,112.14,71.89,0,43.79,5.4,21.83,2.92,282.76,265.65,112.14,30.59,282.76,265.65,112.14,71.89,5.4,112.14,71.89,0,8,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,7.5007,2.0712,0.0016,0.1694,1.1203,2
110,24,yes,1,no,1,3,12.56,30.59,43.79,5.74,21.83,2.92,13.52,282.76,112.14,71.89,0,43.79,5.4,21.83,2.92,282.76,265.65,112.14,30.59,282.76,265.65,112.14,71.89,5.4,112.14,71.89,0,8,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.2431,0.3433,0.0017,0.1781,0.2607,2
110,24,yes,1,no,1,3,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.264,0.6252,0.0016,0.1721,0.3986,2
110,24,yes,1,no,1,3,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.7446,0.2056,0.0016,0.1697,0.1877,1
110,24,yes,1,no,1,3,13.33,37.45,47.62,4.77,23.42,3.62,13.69,294.5,31.24,27.03,1,47.62,4.08,23.42,3.62,294.5,268.62,31.24,37.45,294.5,268.62,31.24,27.03,4.08,31.24,27.03,1,1,-1,-1,-1,-1,-0.0045,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.6238,1.2768,0.0017,0.1752,0.726,2
110,24,yes,4,no,1,3,13.33,37.45,47.62,4.77,23.42,3.62,13.33,298.21,30.99,25.78,1.93,47.62,4.08,23.42,3.62,298.21,211.47,30.99,37.45,298.21,211.47,30.99,25.78,4.08,30.99,25.78,1.93,0.07,-1,-1,-1,-1,-0.0077,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.5506,1.2566,0.0017,0.1743,0.7155,2
110,24,yes,4,no,1,3,9.94,25.21,32.65,3.84,23.28,3.21,10.63,206.42,64.03,44.25,0,32.65,5.69,23.28,3.21,206.42,188.71,64.03,25.21,206.42,188.71,64.03,44.25,5.69,64.03,44.25,0,5,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.8609,0.2377,0.0016,0.1711,0.2044,2
110,24,yes,7,no,1,3,9.94,25.21,32.65,3.84,23.28,3.21,10.63,206.42,64.03,44.25,0.04,32.65,5.69,23.28,3.21,206.42,188.71,64.03,25.21,206.42,188.71,64.03,44.25,5.69,64.03,44.25,0.04,4.96,-1,-1,-1,-1,-0.0001,yes,no,no,no,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.7718,0.2131,0.0017,0.1745,0.1938,1
110,24,yes,1,no,1,3,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,7.5037,2.0721,0.0017,0.1783,1.1252,2
110,24,yes,4,no,1,3,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,7.4987,2.0707,0.0016,0.1689,1.1198,1
110,24,yes,1,no,1,3,12.56,30.59,43.79,5.74,21.83,2.92,13.52,282.76,112.14,71.89,0,43.79,5.4,21.83,2.92,282.76,265.65,112.14,30.59,282.76,265.65,112.14,71.89,5.4,112.14,71.89,0,8,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,7.6308,2.1072,0.0017,0.1791,1.1431,2
110,24,yes,7,no,1,3,12.56,30.59,43.79,5.74,21.83,2.92,13.24,299.78,104.8,67.31,0.81,43.79,5.4,21.83,2.92,299.78,247.15,104.8,30.59,299.78,247.15,104.8,67.31,5.4,104.8,67.31,0.81,7.19,-1,-1,-1,-1,-0.0024,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,7.4526,2.058,0.0017,0.1791,1.1185,2
110,24,yes,1,no,1,3,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.6316,1.279,0.0017,0.1759,0.7274,2
110,24,yes,4,no,1,3,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0.01,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0.01,2.99,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.4763,1.2361,0.0016,0.1707,0.7034,2
110,24,yes,7,no,1,3,11.97,30.74,39.23,4.12,25.5,3.41,12.28,253.52,27.25,19.85,0.88,39.23,5.92,25.5,3.41,253.52,224.12,27.25,30.74,253.52,224.12,27.25,19.85,5.92,27.25,19.85,0.88,2.12,-1,-1,-1,-1,-0.0027,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.4927,1.2406,0.0017,0.177,0.7088,1
110,24,yes,1,no,1,3,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.8239,0.2275,0.0016,0.1662,0.1969,2
110,24,yes,4,no,1,3,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0.01,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0.01,2.99,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.7782,0.2149,0.0016,0.1701,0.1925,2
110,24,yes,7,no,1,3,11.97,30.74,39.23,4.12,25.5,3.41,12.28,253.52,27.25,19.85,0.88,39.23,5.92,25.5,3.41,253.52,224.12,27.25,30.74,253.52,224.12,27.25,19.85,5.92,27.25,19.85,0.88,2.12,-1,-1,-1,-1,-0.0026,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.7641,0.211,0.0017,0.1743,0.1927,2
110,24,yes,1,no,1,4,14.02,36.04,43.59,4.69,26.44,3.33,14.53,275.81,13.86,8.88,0,43.59,5.25,26.44,3.33,275.81,239.3,13.86,36.04,275.81,239.3,13.86,8.88,5.25,13.86,8.88,0,2,-1,-1,-1,-1,0,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.9595,0.8172,0.0016,0.1714,0.4943,1
110,24,yes,1,no,1,4,14.02,36.04,43.59,4.69,26.44,3.33,14.53,275.81,13.86,8.88,0,43.59,5.25,26.44,3.33,275.81,239.3,13.86,36.04,275.81,239.3,13.86,8.88,5.25,13.86,8.88,0,2,-1,-1,-1,-1,0,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.9595,0.8172,0,0,0.4086,1
110,24,yes,2,no,1,4,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,1.27,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,1.27,0.73,-1,-1,-1,-1,-0.004,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.559,1.2589,0.0016,0.1689,0.7139,2
110,24,yes,2,no,1,4,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,1.27,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,1.27,0.73,-1,-1,-1,-1,-0.004,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.6679,1.289,0.0016,0.1729,0.731,2
110,24,yes,2,no,1,4,12.56,30.59,43.79,5.74,21.83,2.92,13.52,282.76,112.14,71.89,0,43.79,5.4,21.83,2.92,282.76,265.65,112.14,30.59,282.76,265.65,112.14,71.89,5.4,112.14,71.89,0,8,-1,-1,-1,-1,0,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,3.7515,1.0359,0.0016,0.1707,0.6033,2
110,24,yes,2,no,1,4,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.5149,1.2467,0.0016,0.1719,0.7093,2
110,24,yes,2,no,1,4,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.7317,1.3066,0.0017,0.1753,0.741,2
150,20,yes,1,no,1,4,13.33,37.45,47.62,4.77,23.42,3.62,13.69,294.5,31.24,27.03,1,47.62,4.08,23.42,3.62,294.5,268.62,31.24,37.45,294.5,268.62,31.24,27.03,4.08,31.24,27.03,1,1,-1,-1,-1,-1,-0.0043,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2724,0.6275,0.0016,0.1694,0.3985,2
150,20,yes,1,no,1,4,13.33,37.45,47.62,4.77,23.42,3.62,13.69,294.5,31.24,27.03,1,47.62,4.08,23.42,3.62,294.5,268.62,31.24,37.45,294.5,268.62,31.24,27.03,4.08,31.24,27.03,1,1,-1,-1,-1,-1,-0.0041,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2425,0.6192,0.0016,0.1722,0.3957,2
150,20,yes,2,no,1,4,9.94,25.21,32.65,3.84,23.28,3.21,10.63,206.42,64.03,44.25,0,32.65,5.69,23.28,3.21,206.42,188.71,64.03,25.21,206.42,188.71,64.03,44.25,5.69,64.03,44.25,0,5,-1,-1,-1,-1,0,yes,no,no,yes,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.261,0.6243,0.0016,0.1722,0.3983,2
110,24,yes,1,no,1,4,13.88,34.29,44.31,4.66,25.55,3.42,14.51,258.23,32.37,33.22,0,44.31,5.52,25.55,3.42,258.23,222.38,32.37,34.29,258.23,222.38,32.37,33.22,5.52,32.37,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,yes,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.7112,1.301,0.0016,0.1728,0.7369,2
110,24,yes,1,no,1,4,13.88,34.29,44.31,4.66,25.55,3.42,14.51,258.23,32.37,33.22,0,44.31,5.52,25.55,3.42,258.23,222.38,32.37,34.29,258.23,222.38,32.37,33.22,5.52,32.37,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,yes,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.6736,1.2906,0.0016,0.1684,0.7295,2
110,24,yes,2,no,1,4,24.57,59.28,69.9,5.82,40.4,4.62,24.97,446.89,34.93,46.15,2,69.9,7.05,40.4,4.62,446.89,341.49,34.93,59.28,446.89,341.49,34.93,46.15,7.05,34.93,46.15,2,2,-1,-1,-1,-1,-0.0026,yes,no,no,yes,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,3.0009,0.8287,0.0016,0.1711,0.4999,1
