@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R1,3-5,9-12,18,31,39,44,82,84,168,176,180,182-183,188,228,254,274'

@attribute Temp_max numeric
@attribute slowCool {yes,no}
@attribute pH numeric
@attribute leak {yes,no}
@attribute numberComponents numeric
@attribute orgavgpolMax numeric
@attribute orgrefractivityMax numeric
@attribute orgmaximalprojectionareaMax numeric
@attribute orgavgpol_pHdependentMax numeric
@attribute orgmaximalprojectionareaMin numeric
@attribute orgvanderwaalsMin numeric
@attribute orgASA_PMin numeric
@attribute orgASA_PGeomAvg numeric
@attribute orghbdamsaccGeomAvg numeric
@attribute Na {yes,no}
@attribute Mo {yes,no}
@attribute S {yes,no}
@attribute Se {yes,no}
@attribute Zn {yes,no}
@attribute Cr {yes,no}
@attribute PaulingElectronegMax numeric
@attribute hardnessMaxWeighted numeric
@attribute outcome {1,2}

@data
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.5818,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.5491,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.4342,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.5858,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.8984,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.7734,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.8463,2
90,yes,1,no,4,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0,yes,no,no,yes,no,no,2.55,4.4897,1
90,yes,1,no,4,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0,yes,no,no,yes,no,no,2.55,3.7613,1
90,yes,1,no,4,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0,yes,no,no,yes,no,no,2.55,3.8379,1
90,yes,1,no,4,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0,yes,no,no,yes,no,no,2.55,3.7354,1
90,yes,1,no,4,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0,yes,no,no,yes,no,no,2.55,3.7603,1
90,yes,5,no,3,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0.05,yes,no,no,no,no,no,2.1,0.0867,1
90,yes,5,no,3,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0.05,yes,no,no,no,no,no,2.1,0.6637,1
90,yes,7,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.0843,1
90,yes,5,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.2769,1
90,yes,3,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.0838,1
90,yes,1,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.0811,2
90,yes,1,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.2755,1
90,yes,7,no,3,24.87,61.67,72.38,26.21,72.38,405.37,104.58,104.58,1.03,yes,no,no,no,no,no,2.1,0.2432,1
90,yes,5,no,3,24.87,61.67,72.38,26.21,72.38,405.37,104.58,104.58,0.99,yes,no,no,no,no,no,2.1,0.087,1
90,yes,7,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0.09,yes,no,no,no,no,no,2.1,0.089,2
90,yes,7,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0.09,yes,no,no,no,no,no,2.1,0.2749,1
90,yes,5,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,no,no,no,2.1,0.6659,1
90,yes,5,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,no,no,no,2.1,0.5873,2
90,yes,3,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,no,no,no,2.1,0.6628,1
90,yes,1,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,no,no,no,2.1,0.6625,1
90,yes,1,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,no,no,no,2.1,0.5845,1
90,yes,7,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.0829,1
90,yes,7,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.4686,1
90,yes,5,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.087,1
90,yes,5,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.2439,1
90,yes,3,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.79,yes,no,no,no,no,no,2.1,0.0872,1
90,yes,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,no,no,no,2.1,0.0829,1
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.7051,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.7875,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.6769,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.7132,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.6823,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.73,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.7145,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.8114,2
90,yes,1,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.7118,2
90,yes,1,no,3,24.87,61.67,72.38,26.09,72.38,397.24,107.52,107.52,0.02,yes,no,no,yes,no,no,2.55,3.3979,1
90,yes,1,no,3,24.87,61.67,72.38,26.09,72.38,397.24,107.52,107.52,0.02,yes,no,no,yes,no,no,2.55,3.415,1
90,yes,1,no,3,24.87,61.67,72.38,26.09,72.38,397.24,107.52,107.52,0.02,yes,no,no,yes,no,no,2.55,3.5888,1
90,yes,1,no,3,24.87,61.67,72.38,26.09,72.38,397.24,107.52,107.52,0.02,yes,no,no,yes,no,no,2.55,3.4759,2
90,yes,1,no,3,24.87,61.67,72.38,26.09,72.38,397.24,107.52,107.52,0.02,yes,no,no,yes,no,no,2.55,3.5051,1
90,yes,1,no,3,24.87,61.67,72.38,26.09,72.38,397.24,107.52,107.52,0.02,yes,no,no,yes,no,no,2.55,3.5807,2
110,yes,2,no,4,24.57,59.28,69.9,24.97,69.9,446.89,34.93,34.93,2,yes,no,no,yes,no,no,2.55,3.1222,2
110,yes,2,no,4,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,yes,no,yes,yes,no,no,2.55,4.4944,2
110,yes,2,no,4,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,yes,no,yes,yes,no,no,2.55,1.8821,2
110,yes,2,no,4,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,yes,yes,no,yes,2.55,1.9685,2
110,yes,2,no,4,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,yes,yes,no,no,2.55,1.9161,1
90,yes,7,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1,yes,no,no,no,no,no,2.1,0.3676,2
90,yes,7,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1,yes,no,no,no,no,no,2.1,0.3833,2
90,yes,7,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1,yes,no,no,no,no,no,2.1,0.3797,2
90,yes,7,no,3,24.87,61.67,72.38,26.21,72.38,405.37,104.58,104.58,1.03,no,no,no,yes,no,no,2.55,0.1953,1
90,yes,7,no,3,24.87,61.67,72.38,26.21,72.38,405.37,104.58,104.58,1.03,no,no,no,yes,no,no,2.55,0.579,2
90,yes,7,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,no,no,yes,no,no,2.55,0.4264,1
90,yes,7,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,no,no,yes,no,no,2.55,0.4266,1
90,yes,1,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,no,no,yes,no,no,2.55,0.5476,2
90,yes,1,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,no,no,yes,no,no,2.55,0.3432,1
90,yes,1,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,no,no,yes,no,no,2.55,0.3432,1
90,yes,1,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,no,no,yes,no,no,2.55,0.3432,1
90,yes,1,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,no,no,yes,no,no,2.55,0.8025,1
90,yes,3,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,no,no,no,yes,no,no,2.55,0.4946,1
110,yes,7,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,0.3444,1
110,yes,7,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,1.1372,1
110,yes,7,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,3.5298,2
110,yes,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,0.3568,1
110,yes,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,0.3535,1
90,yes,7,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.3717,2
90,yes,7,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.393,1
90,yes,7,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.3717,2
90,yes,7,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.393,1
90,yes,7,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.374,2
90,yes,7,no,3,24.87,61.67,72.38,26.21,72.38,405.37,104.58,104.58,1.03,yes,no,no,no,no,no,2.1,0.374,2
90,yes,7,no,3,24.87,61.67,72.38,26.21,72.38,405.37,104.58,104.58,1.03,yes,no,no,no,no,no,2.1,0.3763,2
150,yes,1,no,3,14.59,37.89,39.06,15.21,39.06,213.34,41.06,41.06,0,no,no,no,yes,no,no,2.55,2.2886,2
150,yes,4,no,3,14.59,37.89,39.06,15.21,39.06,213.34,41.06,41.06,0,no,no,no,yes,no,no,2.55,2.2277,1
150,yes,7,no,3,14.59,37.89,39.06,15.21,39.06,213.34,41.06,41.06,0.05,no,no,no,yes,no,no,2.55,2.2277,2
150,yes,4,no,3,9.94,25.21,32.65,10.63,32.65,206.42,64.03,64.03,0,no,no,no,yes,no,no,2.55,2.2919,2
150,yes,7,no,3,9.94,25.21,32.65,10.63,32.65,206.42,64.03,64.03,0.04,no,no,no,yes,no,no,2.55,2.2398,2
110,yes,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,1.1359,1
110,yes,5,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,3.5322,1
110,yes,3,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,0.3378,1
110,yes,3,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,0.3368,1
110,yes,3,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,1.1429,1
110,yes,3,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,3.5385,1
110,yes,1,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,0.3444,1
110,yes,1,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,0.3513,1
110,yes,1,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,0.3513,1
110,yes,1,no,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,1.1459,1
110,yes,1,yes,2,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,no,no,no,no,1.63,3.525,1
110,yes,7,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0.09,no,no,no,no,no,no,1.63,0.3568,2
110,yes,7,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0.09,no,no,no,no,no,no,1.63,1.1372,2
110,yes,7,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0.09,no,no,no,no,no,no,1.63,1.1372,2
110,yes,7,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0.09,no,no,no,no,no,no,1.63,3.5367,2
110,yes,7,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0.09,no,no,no,no,no,no,1.63,3.5367,2
110,yes,5,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,no,no,no,no,1.63,0.3437,1
110,yes,5,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,no,no,no,no,1.63,0.34,1
110,yes,5,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,no,no,no,no,1.63,1.1472,2
110,yes,5,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,no,no,no,no,1.63,3.5441,1
110,yes,3,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,no,no,no,no,1.63,0.3357,1
110,yes,3,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,no,no,no,no,1.63,0.3444,1
110,yes,3,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,no,no,no,no,1.63,1.1542,2
110,yes,3,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,no,no,no,no,1.63,3.5504,1
110,yes,1,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,no,no,no,no,1.63,0.3372,1
110,yes,1,no,2,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,no,no,no,no,1.63,0.365,1
150,yes,4,no,3,11.88,29.85,38.58,12.5,38.58,215.61,58.26,58.26,0,no,no,no,yes,no,no,2.55,2.2654,2
150,yes,7,no,3,11.88,29.85,38.58,12.5,38.58,215.61,58.26,58.26,0.04,no,no,no,yes,no,no,2.55,2.2886,2
150,yes,1,no,3,11.75,30.31,38.15,12.43,38.15,210.31,36.59,36.59,0,no,no,no,yes,no,no,2.55,2.2647,2
150,yes,7,no,3,11.75,30.31,38.15,12.43,38.15,210.31,36.59,36.59,0.04,no,no,no,yes,no,no,2.55,2.299,2
150,yes,1,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,no,no,no,yes,no,no,2.55,2.2731,2
150,yes,7,no,3,12.56,30.59,43.79,13.24,43.79,299.78,104.8,104.8,0.81,no,no,no,yes,no,no,2.55,2.2442,2
150,yes,1,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,no,no,no,yes,no,no,2.55,2.3007,2
150,yes,7,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0.11,no,no,no,yes,no,no,2.55,2.2445,2
150,yes,1,no,3,15.28,38.69,48.77,16.3,48.77,269.22,72.41,72.41,0,no,no,no,yes,no,no,2.55,2.2623,2
150,yes,7,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1,no,no,no,yes,no,no,2.55,2.3313,2
150,yes,1,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0,no,no,no,yes,no,no,2.55,2.2405,2
150,yes,4,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,2.2388,2
150,yes,1,no,3,11.97,30.74,39.23,12.54,39.23,238.74,27.89,27.89,0,no,no,no,yes,no,no,2.55,2.2617,1
150,yes,4,no,3,11.97,30.74,39.23,12.54,39.23,238.74,27.89,27.89,0.01,no,no,no,yes,no,no,2.55,2.2496,2
150,yes,7,no,3,11.97,30.74,39.23,12.28,39.23,253.52,27.25,27.25,0.88,no,no,no,yes,no,no,2.55,2.2795,1
150,yes,4,no,3,13.96,35.49,44.66,14.5,44.66,264.05,26.37,26.37,0.01,no,no,no,yes,no,no,2.55,2.2879,2
110,yes,7,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.4877,1
110,yes,5,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.1534,2
110,yes,5,yes,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.494,1
110,yes,1,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.1435,1
110,yes,1,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.494,1
110,yes,7,no,3,11.07,27.38,38.27,11.75,38.27,268.43,96.02,96.02,0,yes,no,no,no,no,no,2.1,0.5052,2
110,yes,7,yes,3,11.07,27.38,38.27,11.75,38.27,268.43,96.02,96.02,0,yes,no,no,no,no,no,2.1,0.8758,1
110,yes,7,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1,yes,no,no,no,no,no,2.1,0.1808,1
110,yes,7,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1,yes,no,no,no,no,no,2.1,0.2831,2
110,yes,7,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1,yes,no,no,no,no,no,2.1,1.1778,2
110,yes,7,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1,yes,no,no,no,no,no,2.1,0.6659,2
110,yes,5,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,0.89,yes,no,no,no,no,no,2.1,0.1591,1
150,yes,1,no,3,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1,no,no,no,yes,no,no,2.55,2.3064,2
150,yes,1,no,3,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1,no,no,no,yes,no,no,2.55,2.3064,2
110,yes,7,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1,yes,no,no,no,no,no,2.1,0.1525,1
150,yes,1,no,3,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1,no,no,no,yes,no,no,2.55,2.2086,2
110,yes,7,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0.11,yes,no,no,no,no,no,2.1,0.2766,1
110,yes,5,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,no,no,no,2.1,0.167,2
150,yes,7,no,3,13.33,37.45,47.62,13.33,47.62,298.21,30.99,30.99,2,no,no,no,yes,no,no,2.55,2.2879,2
110,yes,5,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,no,no,no,2.1,0.2792,2
110,yes,5,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,no,no,no,2.1,0.1574,1
110,yes,3,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,no,no,no,2.1,0.2775,1
110,yes,1,yes,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,no,no,no,2.1,1.5328,1
110,yes,5,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.5211,2
150,yes,1,no,3,9.94,25.21,32.65,10.63,32.65,206.42,64.03,64.03,0,no,no,no,yes,no,no,2.55,2.2822,2
150,yes,4,no,3,9.94,25.21,32.65,10.63,32.65,206.42,64.03,64.03,0,no,no,no,yes,no,no,2.55,2.2849,2
150,yes,7,no,3,9.94,25.21,32.65,10.63,32.65,206.42,64.03,64.03,0.04,no,no,no,yes,no,no,2.55,2.2388,1
110,yes,7,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1,yes,no,no,no,no,no,2.1,0.4145,1
150,yes,1,no,3,11.75,30.31,38.15,12.43,38.15,210.31,36.59,36.59,0,no,no,no,yes,no,no,2.55,2.2237,1
110,yes,7,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,1,yes,no,no,no,no,no,2.1,0.5079,2
150,yes,4,no,3,11.75,30.31,38.15,12.43,38.15,210.31,36.59,36.59,0,no,no,no,yes,no,no,2.55,2.3181,1
110,yes,5,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,0.89,yes,no,no,no,no,no,2.1,0.5981,1
150,yes,7,no,3,11.75,30.31,38.15,12.43,38.15,210.31,36.59,36.59,0.04,no,no,no,yes,no,no,2.55,2.2886,1
110,yes,5,no,3,15.28,38.69,48.77,15.81,48.77,284.53,72.75,72.75,0.89,yes,no,no,no,no,no,2.1,0.4994,1
110,yes,3,yes,3,15.28,38.69,48.77,16.3,48.77,269.22,72.41,72.41,0.07,yes,no,no,no,no,no,2.1,0.603,1
110,yes,1,no,3,15.28,38.69,48.77,16.3,48.77,269.22,72.41,72.41,0,yes,no,no,no,no,no,2.1,0.5998,1
110,yes,1,no,3,15.28,38.69,48.77,16.3,48.77,269.22,72.41,72.41,0,yes,no,no,no,no,no,2.1,0.4958,1
110,yes,5,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,no,no,no,2.1,0.8643,1
110,yes,5,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,no,no,no,2.1,0.5924,2
110,yes,3,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,no,no,no,2.1,0.5875,2
150,yes,7,no,3,13.33,37.45,47.62,13.33,47.62,298.21,30.99,30.99,2,yes,no,no,yes,no,no,2.55,2.2596,2
110,yes,7,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.5902,1
110,yes,5,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.8633,1
110,yes,5,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.5902,1
110,yes,3,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.8567,1
150,yes,4,no,3,9.94,25.21,32.65,10.63,32.65,206.42,64.03,64.03,0,yes,no,no,yes,no,no,2.55,2.2677,2
110,yes,3,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.589,1
150,yes,7,no,3,9.94,25.21,32.65,10.63,32.65,206.42,64.03,64.03,0.04,yes,no,no,yes,no,no,2.55,2.2502,2
110,yes,1,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.8573,1
110,yes,1,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.6062,1
110,yes,7,yes,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.8584,1
150,yes,4,no,3,11.75,30.31,38.15,12.43,38.15,210.31,36.59,36.59,0,yes,no,no,yes,no,no,2.55,2.2469,1
110,yes,7,yes,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.7595,1
150,yes,7,no,3,11.75,30.31,38.15,12.43,38.15,210.31,36.59,36.59,0.04,yes,no,no,yes,no,no,2.55,2.2523,1
150,yes,7,no,3,11.75,30.31,38.15,12.43,38.15,210.31,36.59,36.59,0.04,yes,no,no,yes,no,no,2.55,2.2523,1
110,yes,5,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.863,1
110,yes,5,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.7748,1
150,yes,4,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,yes,no,no,yes,no,no,2.55,2.2358,1
110,yes,3,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.8521,1
150,yes,7,no,3,12.56,30.59,43.79,13.24,43.79,299.78,104.8,104.8,0.81,yes,no,no,yes,no,no,2.55,2.2906,1
110,yes,1,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.8592,1
110,yes,7,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,yes,no,no,no,no,no,2.1,0.8677,1
110,yes,7,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.7674,2
110,yes,5,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.8654,1
110,yes,5,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,no,no,no,2.1,0.7566,1
110,yes,3,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.79,yes,no,no,no,no,no,2.1,0.863,1
110,yes,3,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.79,yes,no,no,no,no,no,2.1,0.7687,1
110,yes,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,no,no,no,2.1,0.5322,1
110,yes,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,no,no,no,2.1,0.76,1
