@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R4-5,7,10,13,15-16,20,25,27,33-35,44,49,71,100,170,174,180,185,188,228,239,258,261,274'

@attribute pH numeric
@attribute leak {yes,no}
@attribute numberOrg numeric
@attribute orgavgpolMax numeric
@attribute orgmaximalprojectionradiusMax numeric
@attribute orgminimalprojectionareaMax numeric
@attribute orgminimalprojectionradiusMax numeric
@attribute orgvanderwaalsMax numeric
@attribute orgASA_PMax numeric
@attribute orghbdamsaccMax numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgminimalprojectionareaMin numeric
@attribute orgminimalprojectionradiusMin numeric
@attribute orgASA_PMin numeric
@attribute orgrefractivityArithAvg numeric
@attribute orgmaximalprojectionsizeGeomAvg numeric
@attribute oxlikeASA_HMax numeric
@attribute Te {yes,no}
@attribute F {yes,no}
@attribute S {yes,no}
@attribute Cl {yes,no}
@attribute Cr {yes,no}
@attribute PaulingElectronegMax numeric
@attribute EAMean numeric
@attribute PaulingElectronegMinWeighted numeric
@attribute AtomicRadiusMinWeighted numeric
@attribute outcome {1,2}

@data
5,no,1,24.87,7.85,36.87,3.76,405.37,104.58,0.99,7.39,36.87,3.76,104.58,61.67,7.39,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0315,1
7,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0.09,5.3,17.02,2.6,96.11,17.87,5.3,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0322,2
7,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0.09,5.3,17.02,2.6,96.11,17.87,5.3,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0456,1
5,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0412,1
5,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0296,2
3,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0438,1
1,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0428,1
1,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0315,1
7,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.03,1
7,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0473,1
5,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0315,1
5,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0306,1
3,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.79,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0316,1
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.03,1
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,0,no,no,no,no,no,2.55,122.8,0.0017,0.1753,2
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,0,no,no,no,no,no,2.55,122.8,0.0016,0.1731,2
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,0,no,no,no,no,no,2.55,122.8,0.0016,0.1715,2
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,0,no,no,no,no,no,2.55,122.8,0.0017,0.1792,2
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,0,no,no,no,no,no,2.55,122.8,0.0017,0.1794,2
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,0,no,no,no,no,no,2.55,122.8,0.0017,0.1794,2
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,0,no,no,no,no,no,2.55,122.8,0.0018,0.184,2
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,0,no,no,no,no,no,2.55,122.8,0.0016,0.1703,2
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,0,no,no,no,no,no,2.55,122.8,0.0016,0.1712,2
1,no,1,24.87,7.85,36.87,3.76,397.24,107.52,0.02,7.39,36.87,3.76,107.52,61.67,7.39,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1739,1
1,no,1,24.87,7.85,36.87,3.76,397.24,107.52,0.02,7.39,36.87,3.76,107.52,61.67,7.39,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1788,1
1,no,1,24.87,7.85,36.87,3.76,397.24,107.52,0.02,7.39,36.87,3.76,107.52,61.67,7.39,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1721,1
1,no,1,24.87,7.85,36.87,3.76,397.24,107.52,0.02,7.39,36.87,3.76,107.52,61.67,7.39,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1826,2
1,no,1,24.87,7.85,36.87,3.76,397.24,107.52,0.02,7.39,36.87,3.76,107.52,61.67,7.39,-1,no,no,no,no,no,2.55,122.8,0.0018,0.1933,1
1,no,1,24.87,7.85,36.87,3.76,397.24,107.52,0.02,7.39,36.87,3.76,107.52,61.67,7.39,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1766,2
2,no,1,24.57,5.82,40.4,4.62,446.89,34.93,2,7.05,40.4,4.62,34.93,59.28,7.05,-1,no,yes,no,yes,no,2.55,122.8,0.0016,0.1718,2
2,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,yes,yes,no,no,2.55,122.8,0.0017,0.1756,2
2,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,yes,yes,no,no,2.55,122.8,0.0033,0.3463,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,yes,2.55,103.3,0.0032,0.333,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,yes,yes,no,no,2.55,122.8,0.0033,0.3436,1
7,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0754,2
7,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0785,2
7,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0014,0.0791,2
7,no,1,24.87,7.85,36.87,3.76,405.37,104.58,1.03,7.39,36.87,3.76,104.58,61.67,7.39,-1,no,no,no,no,no,2.55,122.8,0.0003,0.0297,1
7,no,1,24.87,7.85,36.87,3.76,405.37,104.58,1.03,7.39,36.87,3.76,104.58,61.67,7.39,-1,no,no,no,no,no,2.55,122.8,0.0019,0.0767,2
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0021,0.0859,1
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0016,0.0664,1
1,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0014,0.1449,2
1,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0003,0.0349,1
1,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0003,0.0349,1
1,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0003,0.0349,1
1,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0013,0.053,1
3,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0011,0.0445,1
7,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0019,0.1962,1
7,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0062,0.648,1
7,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0192,2.0113,2
5,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0019,0.2033,1
5,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0019,0.2014,1
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0778,2
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.075,1
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0778,2
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.075,1
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0753,2
7,no,1,24.87,7.85,36.87,3.76,405.37,104.58,1.03,7.39,36.87,3.76,104.58,61.67,7.39,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0777,2
7,no,1,24.87,7.85,36.87,3.76,405.37,104.58,1.03,7.39,36.87,3.76,104.58,61.67,7.39,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.0759,2
1,no,1,14.59,4.16,31.04,3.48,213.34,41.06,0,6.87,31.04,3.48,41.06,37.89,6.87,-1,no,no,no,yes,no,2.55,122.8,0.0016,0.1701,2
4,no,1,14.59,4.16,31.04,3.48,213.34,41.06,0,6.87,31.04,3.48,41.06,37.89,6.87,-1,no,no,no,yes,no,2.55,122.8,0.0016,0.1646,1
7,no,1,14.59,4.16,31.04,3.48,213.34,41.06,0.05,6.87,31.04,3.48,41.06,37.89,6.87,-1,no,no,no,yes,no,2.55,122.8,0.0017,0.1757,2
4,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,no,yes,no,2.55,122.8,0.0017,0.1791,2
7,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0.04,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,no,yes,no,2.55,122.8,0.0016,0.1698,2
5,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0062,0.6473,1
5,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0192,2.0127,1
3,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0018,0.1925,1
3,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0018,0.1919,1
3,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0062,0.6512,1
3,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0192,2.0163,1
1,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0019,0.1962,1
1,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0019,0.2002,1
1,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0019,0.2002,1
1,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0062,0.653,1
1,yes,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,no,no,no,no,no,1.63,50.6,0.0191,2.0086,1
7,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0.09,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0019,0.2033,2
7,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0.09,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0062,0.648,2
7,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0.09,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0062,0.648,2
7,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0.09,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0192,2.0153,2
7,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0.09,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0192,2.0153,2
5,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0019,0.1959,1
5,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0018,0.1937,1
5,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0062,0.6537,2
5,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0192,2.0195,1
3,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0018,0.1913,1
3,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0019,0.1962,1
3,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0063,0.6577,2
3,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0193,2.0231,1
1,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.0018,0.1921,1
1,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,1.63,50.6,0.002,0.208,1
4,no,1,11.88,4.18,25.84,3.48,215.61,58.26,0,5.37,25.84,3.48,58.26,29.85,5.37,-1,no,no,no,yes,no,2.55,122.8,0.0017,0.1763,2
7,no,1,11.88,4.18,25.84,3.48,215.61,58.26,0.04,5.37,25.84,3.48,58.26,29.85,5.37,-1,no,no,no,yes,no,2.55,122.8,0.0016,0.1693,2
1,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0,5.69,26.86,3.62,36.59,30.31,5.69,-1,no,no,no,no,no,2.55,122.8,0.0017,0.178,2
7,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0.04,5.69,26.86,3.62,36.59,30.31,5.69,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1748,2
1,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1705,2
7,no,1,12.56,5.74,21.83,2.92,299.78,104.8,0.81,5.4,21.83,2.92,104.8,30.59,5.4,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1738,2
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1747,2
7,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0.11,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1805,2
1,no,1,15.28,5.4,26.55,3.47,269.22,72.41,0,5.55,26.55,3.47,72.41,38.69,5.55,-1,no,no,no,no,no,2.55,122.8,0.0017,0.175,2
7,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1,5.55,26.55,3.47,72.75,38.69,5.55,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1679,2
1,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0017,0.175,2
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1788,2
1,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1723,1
4,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0.01,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1797,2
7,no,1,11.97,4.12,25.5,3.41,253.52,27.25,0.88,5.92,25.5,3.41,27.25,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1776,1
4,no,1,13.96,4.79,26.99,3.48,264.05,26.37,0.01,5.42,26.99,3.48,26.37,35.49,5.42,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1684,2
7,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,yes,no,no,no,no,2.1,120.4,0.0006,0.0329,1
5,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0321,2
5,yes,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0316,1
1,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0314,1
1,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,yes,no,no,no,no,2.1,120.4,0.0006,0.0325,1
7,no,1,11.07,4.9,21.91,2.96,268.43,96.02,0,5.56,21.91,2.96,96.02,27.38,5.56,-1,yes,no,no,no,no,2.1,120.4,0.0006,0.034,2
7,yes,1,11.07,4.9,21.91,2.96,268.43,96.02,0,5.56,21.91,2.96,96.02,27.38,5.56,-1,yes,no,no,no,no,2.1,120.4,0.0008,0.0837,1
7,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0006,0.0328,1
7,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0009,0.0908,2
7,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0309,2
7,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0008,0.0856,2
5,no,1,15.28,5.4,26.55,3.47,284.53,72.75,0.89,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0299,1
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1711,2
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1711,2
7,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0314,1
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,no,no,no,2.55,122.8,0.0016,0.168,2
7,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0.11,4.91,19.3,2.62,44.53,27.42,4.91,-1,yes,no,no,no,no,2.1,120.4,0.0008,0.0854,1
5,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0301,2
7,no,1,13.33,4.77,23.42,3.62,298.21,30.99,2,4.08,23.42,3.62,30.99,37.45,4.08,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1764,2
5,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,yes,no,no,no,no,2.1,120.4,0.0008,0.0872,2
5,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0307,1
3,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,yes,no,no,no,no,2.1,120.4,0.001,0.1005,1
1,yes,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,yes,no,no,no,no,2.1,120.4,0.0006,0.0325,1
5,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0319,2
1,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,no,yes,no,2.55,122.8,0.0016,0.1686,2
4,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,no,yes,no,2.55,122.8,0.0017,0.1781,2
7,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0.04,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,no,yes,no,2.55,122.8,0.0017,0.174,1
7,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0018,0.103,1
1,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0,5.69,26.86,3.62,36.59,30.31,5.69,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1671,1
7,no,1,15.28,5.4,26.55,3.47,284.53,72.75,1,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0014,0.1421,2
4,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0,5.69,26.86,3.62,36.59,30.31,5.69,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1697,1
5,no,1,15.28,5.4,26.55,3.47,284.53,72.75,0.89,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0006,0.0351,1
7,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0.04,5.69,26.86,3.62,36.59,30.31,5.69,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1794,1
5,no,1,15.28,5.4,26.55,3.47,284.53,72.75,0.89,5.55,26.55,3.47,72.75,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0013,0.1414,1
3,yes,1,15.28,5.4,26.55,3.47,269.22,72.41,0.07,5.55,26.55,3.47,72.41,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0311,1
1,no,1,15.28,5.4,26.55,3.47,269.22,72.41,0,5.55,26.55,3.47,72.41,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0006,0.0341,1
1,no,1,15.28,5.4,26.55,3.47,269.22,72.41,0,5.55,26.55,3.47,72.41,38.69,5.55,-1,yes,no,no,no,no,2.1,120.4,0.0014,0.144,1
5,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0447,1
5,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,yes,no,no,no,no,2.1,120.4,0.0017,0.1007,2
3,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,yes,no,no,no,no,2.1,120.4,0.0017,0.1003,2
7,no,1,13.33,4.77,23.42,3.62,298.21,30.99,2,4.08,23.42,3.62,30.99,37.45,4.08,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1778,2
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,yes,no,no,no,no,2.1,120.4,0.0018,0.105,1
5,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0488,1
