Base Features,ChemAxon,Feature Selection,BCR Weighted,Model,TP,FP,FN,TN,Accuracy,BCR,Matthews
new + legacy,False,Postive Info,False,RandomForest,0.6656536116821113,0.1031527668282304,0.0640612636181105,0.16713235787154782,0.8327859695536591,0.765283146917753,0.5588958895335452
new + legacy,False,Postive Info,True,SVM_PUK,0.598235490081674,0.15819805991622543,0.1314793852185477,0.11208706478355282,0.7103225548652268,0.617260112845048,0.24264639925196121
new + legacy,False,Postive Info,False,SVM_PUK,0.6723469291080142,0.11926429308560589,0.05736794619220748,0.15102083161417237,0.8233677607221865,0.7400647167466305,0.5249922200991107
new + legacy,Legacy,CFS,True,J48,0.5802315193354609,0.1281721430079115,0.15310417599031373,0.13849216166631395,0.7187236810017749,0.6552862285127175,0.3021797528625113
new + legacy,Legacy,CFS,True,KNN,0.6012142685196609,0.08544346163753805,0.13212142680611363,0.18122084303668742,0.7824351115563483,0.7497095895350471,0.476123286064862
new + legacy,Legacy,CFS,False,KNN,0.6098580062018525,0.08317699396477064,0.12550547614678909,0.18145952368658788,0.7913175298884404,0.7575110455929304,0.4925833862626825
new + legacy,Legacy,CFS,True,LogisticRegression,0.45770984386791813,0.14109627781011105,0.2756258514578565,0.1255680268641144,0.5832778707320325,0.5475160241801589,0.08574003983380737
new + legacy,Legacy,CFS,False,LogisticRegression,0.7136400922691967,0.030065482802742995,0.021723390079444824,0.23457103484861552,0.9482111271178122,0.928424246234584,0.8657845967127569
new + legacy,Legacy,CFS,True,NaiveBayes,0.43124325767073074,0.11708564174565153,0.30209243765504373,0.14957866292857394,0.5808219205993047,0.5744910240097365,0.13238417567230049
new + legacy,Legacy,CFS,False,NaiveBayes,0.6019657853120449,0.05870187966256575,0.1333976970365964,0.20593463798879277,0.8079004233008377,0.7983877307652149,0.556010156564707
new + legacy,Legacy,CFS,True,RandomForest,0.642888902491851,0.11122287113972855,0.09044679283392348,0.15544143353449688,0.798330336026348,0.7297872002192669,0.47195757033263935
new + legacy,Legacy,CFS,False,RandomForest,0.6771894993344575,0.09268342343636743,0.05817398301418401,0.17195309421499105,0.8491425935494485,0.7853308464584918,0.5980827176521187
new + legacy,Legacy,CFS,True,SVM_PUK,0.5509180862407193,0.13361786647956728,0.18241760908505525,0.13304643819465814,0.6839645244353774,0.6250890392798573,0.23807294325427175
new + legacy,Legacy,CFS,False,SVM_PUK,0.7147713452789844,0.039898377468363284,0.020592137069656975,0.22473814018299532,0.9395094854619798,0.9106153119492231,0.8419513818230941
new,False,Postive Variance,True,J48,0.5549490438094552,0.17548068309118364,0.17317180168057617,0.09639847141878487,0.6513475152282401,0.5583648989251783,0.1170432040201889
new,False,Postive Variance,False,J48,0.6174367228538238,0.1453678274839131,0.11068412263620764,0.1265113270260554,0.7439480498798792,0.6566542560437979,0.3277193370448356
new,False,Postive Variance,True,KNN,0.5953148710265523,0.15414802344040923,0.13280597446347905,0.11773113106955932,0.7130460020961117,0.6253159580840586,0.25734454468566675
new,False,Postive Variance,False,KNN,0.5953148710265523,0.15414802344040923,0.13280597446347905,0.11773113106955932,0.7130460020961117,0.6253159580840586,0.25734454468566675
new,False,Postive Variance,True,LogisticRegression,0.5403323083280785,0.1702580290830666,0.18778853716195296,0.10162112542690191,0.6419534337549805,0.5579323325706346,0.11367750581762474
new,False,Postive Variance,False,LogisticRegression,0.6603293675518673,0.08821882561448129,0.06779147793816419,0.18366032889548728,0.8439896964473546,0.7912086073248816,0.5972919027418473
new,False,Postive Variance,True,NaiveBayes,0.33864485449247567,0.17593529354977216,0.38947599099755575,0.09594386096019633,0.43458871545267197,0.4089929333532886,-0.16203525584447573
new,False,Postive Variance,False,NaiveBayes,0.37691011417452247,0.15808967764212634,0.351210731315509,0.11378947686784219,0.49069959104236466,0.46808867845658664,-0.05693260990391987
new,False,Postive Variance,True,RandomForest,0.6125439207203349,0.1425928097718233,0.11557692476969654,0.12928634473814524,0.7418302654584802,0.6583977756120378,0.3277888240222831
new,False,Postive Variance,False,RandomForest,0.6629272060224826,0.1020653149531343,0.0651936394675489,0.16981383955683418,0.8327410455793167,0.7675281220584226,0.5614611202421644
new,False,Postive Variance,True,SVM_PUK,0.5985059221833023,0.1622871195644296,0.12961492330672908,0.10959203494553889,0.7080979571288413,0.6125390264382462,0.23474841407694044
new,False,Postive Variance,False,SVM_PUK,0.6765813935882427,0.11885913172137477,0.05153945190178879,0.15302002278859375,0.8296014163768364,0.7460197333815191,0.5427201801342081
new + legacy,Legacy,Postive Variance,True,J48,0.560393461764361,0.15595533476057583,0.16566185916484857,0.11798934431021456,0.6783828060745756,0.6012690060052746,0.20038640353631104
new + legacy,Legacy,Postive Variance,False,J48,0.6046180437152652,0.12399618229592818,0.12143727721394433,0.1499484967748622,0.7545665404901274,0.6900557848500535,0.3812281989001172
new + legacy,Legacy,Postive Variance,True,KNN,0.5986048529025585,0.12428594784774158,0.12745046802665122,0.1496587312230488,0.7482635841256073,0.685385908370189,0.3694546909650831
new + legacy,Legacy,Postive Variance,False,KNN,0.5986048529025585,0.12428594784774158,0.12745046802665122,0.1496587312230488,0.7482635841256073,0.685385908370189,0.3694546909650831
new + legacy,Legacy,Postive Variance,True,LogisticRegression,0.537067281177439,0.1733129710737497,0.18898803975177053,0.10063170799704065,0.6376989891744796,0.5535244521508657,0.10525409268727988
new + legacy,Legacy,Postive Variance,False,LogisticRegression,0.6159270535466485,0.13038101492343776,0.11012826738256119,0.1435636641473526,0.7594907176940011,0.6861902583859727,0.38167247863004544
new + legacy,Legacy,Postive Variance,True,NaiveBayes,0.3314100739071295,0.16415533098400176,0.39464524702208015,0.10978934808678863,0.44119942199391815,0.4286124456585839,-0.1273549612591722
new + legacy,Legacy,Postive Variance,False,NaiveBayes,0.35017019802762045,0.15709022899272454,0.3758851229015892,0.11685445007806584,0.4670246481056863,0.4544267823179848,-0.08130771694886697
new + legacy,Legacy,Postive Variance,True,RandomForest,0.6482225891461504,0.08473182054771299,0.0778327317830592,0.1892128585230774,0.8374354476692278,0.791748939732311,0.588199141847507
new + legacy,Legacy,Postive Variance,False,RandomForest,0.6800818779843356,0.059838240207972564,0.045973442944874064,0.2141064388628178,0.8941883168471534,0.8591243418536868,0.7302058908442345
new + legacy,Legacy,Postive Variance,True,SVM_PUK,0.6524609128938536,0.08373754554020797,0.07359440803535615,0.1902071335305824,0.8426680464244359,0.7964824099242275,0.6000799307249861
new + legacy,Legacy,Postive Variance,False,SVM_PUK,0.7003469464446462,0.04440712968961156,0.025708374484563486,0.22953754938117882,0.929884495825825,0.9012445844378053,0.8208609923919583
new + legacy,Both,CFS,True,J48,0.5762527500833302,0.14757387469274838,0.1525684768940416,0.12360489832987982,0.6998576484132101,0.6232350049601966,0.24507231543479321
new + legacy,Both,CFS,False,J48,0.6387542140595872,0.11770224286702585,0.09006701291778457,0.15347653015560236,0.7922307442151896,0.721190843642628,0.4582001382244565
new + legacy,Both,CFS,True,KNN,0.6207085010394155,0.09507576574072771,0.10811272593795616,0.1761030072819005,0.7968115083213161,0.7505295222001795,0.4938694090973346
new + legacy,Both,CFS,False,KNN,0.6207085010394155,0.09507576574072771,0.10811272593795616,0.1761030072819005,0.7968115083213161,0.7505295222001795,0.4938694090973346
new + legacy,Both,CFS,True,LogisticRegression,0.47535209697649145,0.1689371582786274,0.2534691300008803,0.10224161474400083,0.5775937117204922,0.5146235243059151,0.027160106143562776
new + legacy,Both,CFS,False,LogisticRegression,0.6958241772159416,0.06389243060554319,0.03299704976143018,0.20728634241708502,0.9031105196330266,0.8595577274739672,0.7482544137653283
new + legacy,Both,CFS,True,NaiveBayes,0.42793399494764234,0.12276125643427993,0.3008872320297294,0.14841751658834829,0.5763515115359906,0.5672320693605155,0.12017625233762469
new + legacy,Both,CFS,False,NaiveBayes,0.5621786206678336,0.07543090175072457,0.1666426063095381,0.19574787127190366,0.7579264919397373,0.746596966511099,0.45613173800030493
new + legacy,Both,CFS,True,RandomForest,0.6415504715866409,0.12277204128749446,0.0872707553907309,0.14840673173513375,0.7899572033217747,0.7137614810430679,0.44781684131393834
new + legacy,Both,CFS,False,RandomForest,0.6763397040832207,0.09491433536154514,0.052481522894150964,0.17626443766108307,0.8526041417443038,0.7889923591375236,0.6117574480976895
new + legacy,Both,CFS,True,SVM_PUK,0.5537545465256845,0.14724713522296826,0.1750666804516873,0.12393163779965995,0.6776861843253444,0.608402796206648,0.21053045542085125
new + legacy,Both,CFS,False,SVM_PUK,0.6929654398835762,0.06507509450906206,0.03585578709379549,0.20610367851356612,0.8990691183971423,0.8554159231053785,0.7378833416093984
new + legacy,Both,Postive Variance,True,J48,0.5462665689681078,0.1523702754351077,0.17359550713247265,0.12776764846431177,0.6740342174324195,0.6074686508146433,0.2103543863226271
new + legacy,Both,Postive Variance,False,J48,0.6011787408044568,0.11710847863323343,0.11868333529612375,0.1630294452661861,0.7642081860706429,0.708545902454069,0.4163800494016839
new + legacy,Both,Postive Variance,True,KNN,0.5920362350212902,0.11675185525805669,0.12782584107929013,0.16338606864136282,0.7554223036626531,0.7028322375764675,0.4009727005837492
new + legacy,Both,Postive Variance,False,KNN,0.5920362350212902,0.11675185525805669,0.12782584107929013,0.16338606864136282,0.7554223036626531,0.7028322375764675,0.4009727005837492
new + legacy,Both,Postive Variance,True,LogisticRegression,0.4887330086088952,0.1579182235883834,0.23112906749168527,0.12221970031103611,0.6109527089199313,0.5576049617786766,0.10823398364573421
new + legacy,Both,Postive Variance,False,LogisticRegression,0.5592209882708084,0.11727153105767547,0.16064108782977218,0.16286639284174403,0.7220873811125523,0.679111969970777,0.3438678262830434
new + legacy,Both,Postive Variance,True,NaiveBayes,0.4744882018276213,0.1334105298578711,0.24537387427295923,0.14672739404154836,0.6212155958691696,0.591453031560853,0.16823794701035735
new + legacy,Both,Postive Variance,False,NaiveBayes,0.4757530238878979,0.1329885118478967,0.24410905221268253,0.1471494120515228,0.6229024359394207,0.5930847810612949,0.17130535400413854
new + legacy,Both,Postive Variance,True,RandomForest,0.590420476198313,0.100533242382106,0.12944159990226764,0.17960468151731349,0.7700251577156264,0.730657517423283,0.44830333414151025
new + legacy,Both,Postive Variance,False,RandomForest,0.6490922337208173,0.07658465372000019,0.0707698423797633,0.20355327017941927,0.8526455039002365,0.8141538816785456,0.6323829913594683
new + legacy,Both,Postive Variance,True,SVM_PUK,0.7073497929243057,0.019517819994199867,0.012512283176274884,0.2606201039052196,0.9679698968295253,0.9564731594105796,0.920113881060715
new + legacy,Both,Postive Variance,False,SVM_PUK,0.7113583415263007,0.0027434251864617096,0.008503734574279819,0.2773944987129578,0.9887528402392585,0.9891969357397367,0.9723856346916223
legacy,True,Postive Variance,True,J48,0.5492384909799297,0.13618917777293332,0.17157585078725254,0.1429964804598844,0.6922349714398142,0.637080390779724,0.2648637448517302
legacy,True,Postive Variance,False,J48,0.6248259831367434,0.11219566068025068,0.09598835863043885,0.16698999755256702,0.7918159806893105,0.7324829427726396,0.47378273189113684
legacy,True,Postive Variance,True,KNN,0.604839656493257,0.10891580642303358,0.11597468527392532,0.17026985180978413,0.7751095083030412,0.7244931957798957,0.4456030080263209
legacy,True,Postive Variance,False,KNN,0.604839656493257,0.10891580642303358,0.11597468527392532,0.17026985180978413,0.7751095083030412,0.7244931957798957,0.4456030080263209
legacy,True,Postive Variance,True,LogisticRegression,0.5071270807874686,0.17575601958854975,0.2136872609797137,0.10342963864426793,0.6105567194317365,0.5370082297513579,0.07135159621009056
legacy,True,Postive Variance,False,LogisticRegression,0.6158583692682266,0.11904916337738561,0.10495597249895577,0.16013649485543208,0.7759948641236587,0.7139883734825974,0.4349740939985394
legacy,True,Postive Variance,True,NaiveBayes,0.31313085601351204,0.16728361565132363,0.4076834857536703,0.11190204258149407,0.4250328985950061,0.4176142515851248,-0.14794618986224353
legacy,True,Postive Variance,False,NaiveBayes,0.3365172384395565,0.15842828593720543,0.38429710332762584,0.12075737229561227,0.4572746107351688,0.4496956602740303,-0.09027051036881859
legacy,True,Postive Variance,True,RandomForest,0.638232559429452,0.08524147425065894,0.08258178233773031,0.1939441839821588,0.8321767434116107,0.7900554178849828,0.5818215541170197
legacy,True,Postive Variance,False,RandomForest,0.6732530325578018,0.05080243733712988,0.04756130920938055,0.22838322089568783,0.9016362534534896,0.8760253768263697,0.7547595180768616
legacy,True,Postive Variance,True,SVM_PUK,0.6569684236718789,0.07325521848539104,0.06384591809530347,0.20593043974742667,0.8628988634193056,0.8245181959131256,0.6559903067713944
legacy,True,Postive Variance,False,SVM_PUK,0.6975698947878869,0.038756518778214705,0.023244446979295296,0.24042913945460295,0.9379990342424899,0.9144663207936297,0.8439350036734964
new,False,CFS,True,J48,0.5939310992545066,0.16233657927053144,0.13376197124151445,0.10997035023344753,0.7039014494879541,0.6100152902593204,0.2281351362828119
new,False,CFS,False,J48,0.6691207552830184,0.11305960306818288,0.05857231521300268,0.15924732643579612,0.8283680817188145,0.7521588959930845,0.5438833747857093
new,False,CFS,True,KNN,0.6169028255120383,0.127318968876377,0.11079024498398263,0.14498796062760202,0.7618907861396403,0.6900972816955788,0.3879059207194939
new,False,CFS,False,KNN,0.6169028255120383,0.127318968876377,0.11079024498398263,0.14498796062760202,0.7618907861396403,0.6900972816955788,0.3879059207194939
new,False,CFS,True,LogisticRegression,0.4913820681269641,0.13776214879151827,0.23631100236905694,0.1345447807124607,0.6259268488394248,0.5846762245038335,0.15606923991004995
new,False,CFS,False,LogisticRegression,0.7109136546998804,0.03461635758084969,0.016779415796140455,0.23769057192312928,0.9486042266230097,0.9249095285814959,0.8685185169503402
new,False,CFS,True,NaiveBayes,0.5272437542034092,0.07690003369485689,0.2004493162926118,0.19540689580912213,0.7226506500125314,0.7210696763380565,0.40246094989401215
new,False,CFS,False,NaiveBayes,0.6275745364497419,0.042835657424249704,0.10011853404627907,0.22947127207972928,0.8570458085294712,0.8525550039126186,0.6677334841500647
new,False,CFS,True,RandomForest,0.6066981253178549,0.14344604030697022,0.12099494517816607,0.12886088919700878,0.7355590145148637,0.653473665593293,0.31560960555977713
new,False,CFS,False,RandomForest,0.6473981353509523,0.11824079629220116,0.08029493514506868,0.15406613321177784,0.8014642685627301,0.7277197043778776,0.47860731759399866
new,False,CFS,True,SVM_PUK,0.5707665793251823,0.1396429757114993,0.15692649117083887,0.13266395379247972,0.703430533117662,0.6357680448541013,0.2664922077136263
new,False,CFS,False,SVM_PUK,0.6978615863062471,0.05625267135953926,0.029831484189774004,0.21605425814443974,0.9139158444506867,0.876213608799719,0.7778264616795021
legacy,True,CFS,True,J48,0.5753519056306787,0.13490903906686913,0.16459232603962407,0.12514672926282813,0.7004986348935068,0.6293957637414458,0.2502478223172031
legacy,True,CFS,False,J48,0.6533041647390058,0.0950122952627782,0.08664006693129701,0.16504347306691908,0.8183476378059249,0.7587782326969676,0.5231430046812418
legacy,True,CFS,True,KNN,0.6179958897750342,0.08623537871248003,0.12194834189526853,0.17382038961721727,0.7918162793922514,0.7517945581772212,0.4840333594796329
legacy,True,CFS,False,KNN,0.6185587137137419,0.08532107322381842,0.12138551795656082,0.17473469510587883,0.7932934088196207,0.753932776010878,0.48797573029201713
legacy,True,CFS,True,LogisticRegression,0.4056769482852151,0.13801461596667094,0.3342672833850876,0.12204115236302629,0.5277181006482414,0.5087708991448172,0.015449033211953633
legacy,True,CFS,False,LogisticRegression,0.7281309075614875,0.023143508904816725,0.011813324108815321,0.23691225942488053,0.9650431669863679,0.9475202191333743,0.9082718793136367
legacy,True,CFS,True,NaiveBayes,0.3788395449797313,0.13567413117698876,0.36110468669057155,0.1243816371527085,0.5032211821324398,0.4951361189249797,-0.008538050549207324
legacy,True,CFS,False,NaiveBayes,0.6730964443024913,0.062165122301969904,0.06684778736781134,0.19789064602772738,0.8709870903302186,0.8353064966382642,0.6667688064556831
legacy,True,CFS,True,RandomForest,0.632180035644599,0.09972400526659551,0.1077641960257037,0.16033176306310176,0.7925117987077008,0.7354450590907488,0.4663157780883427
legacy,True,CFS,False,RandomForest,0.6780550462564332,0.07390590427792312,0.06188918541386959,0.18614986405177408,0.8642049103082072,0.816083570890447,0.6421063807010624
legacy,True,CFS,True,SVM_PUK,0.45983112931706077,0.1529256382816198,0.2801131023532419,0.10713013004807742,0.5669612593651382,0.5166954261599184,0.030069365799156006
legacy,True,CFS,False,SVM_PUK,0.725862347679013,0.05304473970963201,0.01408188399128971,0.2070110286200652,0.9328733762990782,0.8884972571876407,0.821335235424183
new + legacy,False,Postive Variance,True,J48,0.5607175422913987,0.15611316986561496,0.16683126040852264,0.11633802743446366,0.6770555697258623,0.5988495383765151,0.19536586761434235
new + legacy,False,Postive Variance,False,J48,0.6271563895719436,0.12053606051902772,0.10039241312797774,0.1519151367810509,0.7790715263529946,0.7097997062219235,0.4301140963426375
new + legacy,False,Postive Variance,True,KNN,0.5983803890841229,0.14732556521418833,0.12916841361579842,0.1251256320858903,0.7235060211700133,0.6408598535631432,0.28803200842518756
new + legacy,False,Postive Variance,False,KNN,0.5983803890841229,0.14732556521418833,0.12916841361579842,0.1251256320858903,0.7235060211700133,0.6408598535631432,0.28803200842518756
new + legacy,False,Postive Variance,True,LogisticRegression,0.5486590207232918,0.1781933084822817,0.17888978197662966,0.09425788881779693,0.6429169095410887,0.5500411777422062,0.10000255583068621
new + legacy,False,Postive Variance,False,LogisticRegression,0.65192158358225,0.10335767382574003,0.07562721911767147,0.1690935234743386,0.8210151070565886,0.7583449379824689,0.5350769068929381
new + legacy,False,Postive Variance,True,NaiveBayes,0.2284625507261511,0.20060712606390013,0.49908625197377016,0.0718440712361785,0.3003066219623296,0.2888559994839728,-0.3798644928359079
new + legacy,False,Postive Variance,False,NaiveBayes,0.252400490406767,0.19335250012814387,0.4751483122931543,0.07909869717193481,0.3314991875787018,0.3186207127391791,-0.32493335908145443
new + legacy,False,Postive Variance,True,RandomForest,0.6317019440738825,0.13095205418675043,0.09584685862603883,0.1414991431133282,0.7732010871872107,0.6938082507045216,0.40562334963080804
new + legacy,False,Postive Variance,False,RandomForest,0.6682866334736715,0.09759900267195092,0.05926216922624998,0.17485219462812773,0.8431388281017992,0.780159902278496,0.5891357888384814
new + legacy,False,Postive Variance,True,SVM_PUK,0.6005451912460239,0.15628320996773895,0.12700361145389752,0.11616798733233966,0.7167131785783636,0.6259086007803545,0.26133987746977805
new + legacy,False,Postive Variance,False,SVM_PUK,0.6604309742910267,0.1166196495424403,0.06711782840889477,0.15583154775763836,0.816262522048665,0.7398546649807481,0.5131281060426098
