Base Features,ChemAxon,Feature Selection,BCR Weighted,Model,TP,FP,FN,TN,Accuracy,BCR,Matthews
new + legacy,Both,Postive Info,False,RandomForest,0.6597793432660352,0.2036686074191093,0.07244924734703069,0.0641028019678248,0.72388214523386,0.5702251335826896,0.18111766911105506
new + legacy,Both,Postive Info,True,SVM_PUK,0.7232390073106579,0.2534808680319239,0.008989583302407974,0.014290541355010223,0.7375295486656681,0.5205457092513588,0.12066433219110932
new + legacy,Both,Postive Info,False,SVM_PUK,0.7279460500139819,0.26566126497307146,0.004282540599083897,0.002110144413862605,0.7300561944278445,0.5010158779480086,0.01128828404817942
new + legacy,False,Postive Info,True,J48,0.5705921039383337,0.10763644431384309,0.15912277136188807,0.16264868038593516,0.7332407843242689,0.6918527367365701,0.3647740023293103
new + legacy,False,Postive Info,False,J48,0.6248371314506626,0.13323811271594446,0.10487774384955913,0.1370470119838338,0.7618841434344963,0.6816608990196198,0.3767756380327715
new + legacy,False,Postive Info,True,KNN,0.6045886170444794,0.126184797975568,0.12512625825574236,0.14410032672421022,0.7486889437686897,0.6808345496391481,0.3621168514779551
new + legacy,False,Postive Info,False,KNN,0.6045886170444794,0.126184797975568,0.12512625825574236,0.14410032672421022,0.7486889437686897,0.6808345496391481,0.3621168514779551
new + legacy,False,Postive Info,True,LogisticRegression,0.5391499584044479,0.09533634457649656,0.19056491689577387,0.1749487801232817,0.7140987385277295,0.6930625397987507,0.35608422092253383
new + legacy,False,Postive Info,False,LogisticRegression,0.6560726679074423,0.1696156214886489,0.07364220739277944,0.10066950321112937,0.7567421711185717,0.6357687689034665,0.31786755602464256
new + legacy,False,Postive Info,True,NaiveBayes,0.24459993457498352,0.08126006816384784,0.4851149407252383,0.18902505653593044,0.43362499111091396,0.5172767989888508,0.03274088182199041
new + legacy,False,Postive Info,False,NaiveBayes,0.266697538555286,0.0882878775059646,0.4630173367449357,0.18199724719381366,0.44869478574909966,0.5194173253361902,0.03604267802819657
new + legacy,False,Postive Info,True,RandomForest,0.6269219757299428,0.13321218445285674,0.10279289957027903,0.1370729402469215,0.7639949159768643,0.6831373971630369,0.3809477201383918
new + legacy,False,Postive Info,False,RandomForest,0.6656536116821113,0.16713235787154782,0.0640612636181105,0.1031527668282304,0.7688063785103417,0.6469274084834176,0.3497175513713091
new + legacy,False,Postive Info,True,SVM_PUK,0.598235490081674,0.11208706478355282,0.1314793852185477,0.15819805991622543,0.7564335499978994,0.7025607655981192,0.3966320953683643
new + legacy,False,Postive Info,False,SVM_PUK,0.6723469291080142,0.15102083161417237,0.05736794619220748,0.11926429308560589,0.7916112221936201,0.6813183492507494,0.42230624899851066
new + legacy,Legacy,CFS,True,J48,0.5802315193354609,0.13849216166631395,0.15310417599031373,0.1281721430079115,0.7084036623433724,0.6359360221343083,0.2673934999160849
new + legacy,Legacy,CFS,False,J48,0.6495184585467849,0.161979182015506,0.08584502380185646,0.10265733563585248,0.7521757941826374,0.635590016676657,0.3058662791804581
new + legacy,Legacy,CFS,True,KNN,0.6012142685196609,0.18122084303668742,0.13212142680611363,0.08544346163753805,0.6866577301571989,0.5701254087498511,0.15032135673564426
new + legacy,Legacy,CFS,False,KNN,0.6098580062018525,0.18145952368658788,0.12550547614678909,0.08317699396477064,0.6930350001666231,0.5718176072986393,0.15592597417734233
new + legacy,Legacy,CFS,True,LogisticRegression,0.45770984386791813,0.1255680268641144,0.2756258514578565,0.14109627781011105,0.5988061216780292,0.5766317525956418,0.1374711536820426
new + legacy,Legacy,CFS,False,LogisticRegression,0.7136400922691967,0.23457103484861552,0.021723390079444824,0.030065482802742995,0.7437055750719397,0.5420347300392127,0.16735682230607202
new + legacy,Legacy,CFS,True,NaiveBayes,0.43124325767073074,0.14957866292857394,0.30209243765504373,0.11708564174565153,0.5483288994163823,0.5135660696507006,0.02431627869748171
new + legacy,Legacy,CFS,False,NaiveBayes,0.6019657853120449,0.20593463798879277,0.1333976970365964,0.05870187966256575,0.6606676649746107,0.5202085141685912,0.045258293367048466
new + legacy,Legacy,CFS,True,RandomForest,0.642888902491851,0.15544143353449688,0.09044679283392348,0.11122287113972855,0.7541117736315796,0.6468766613513284,0.3237464682034197
new + legacy,Legacy,CFS,False,RandomForest,0.6771894993344575,0.17195309421499105,0.05817398301418401,0.09268342343636743,0.769872922770825,0.6355599994829125,0.3341672147377604
new + legacy,Legacy,CFS,True,SVM_PUK,0.5509180862407193,0.13304643819465814,0.18241760908505525,0.13361786647956728,0.6845359527202866,0.6261604768042894,0.23999515065315177
new + legacy,Legacy,CFS,False,SVM_PUK,0.7147713452789844,0.22473814018299532,0.020592137069656975,0.039898377468363284,0.7546697227473478,0.561382023295262,0.22717099885710443
new,False,Postive Variance,True,J48,0.5549490438094552,0.09639847141878487,0.17317180168057617,0.17548068309118364,0.7304297269006388,0.7038012267211351,0.3805605047629802
new,False,Postive Variance,False,J48,0.6174367228538238,0.1265113270260554,0.11068412263620764,0.1453678274839131,0.7628045503377369,0.6913323476610909,0.39009711186996693
new,False,Postive Variance,True,KNN,0.5953148710265523,0.11773113106955932,0.13280597446347905,0.15414802344040923,0.7494628944669616,0.6922885298439039,0.3782754424063437
new,False,Postive Variance,False,KNN,0.5953148710265523,0.11773113106955932,0.13280597446347905,0.15414802344040923,0.7494628944669616,0.6922885298439039,0.3782754424063437
new,False,Postive Variance,True,LogisticRegression,0.5403323083280785,0.10162112542690191,0.18778853716195296,0.1702580290830666,0.7105903374111451,0.6841591920366994,0.3418153522133459
new,False,Postive Variance,False,LogisticRegression,0.6603293675518673,0.18366032889548728,0.06779147793816419,0.08821882561448129,0.7485481931663486,0.6156866857324953,0.2836990290018405
new,False,Postive Variance,True,NaiveBayes,0.33864485449247567,0.09594386096019633,0.38947599099755575,0.17593529354977216,0.5145801480422478,0.5561013660202788,0.1007097831561616
new,False,Postive Variance,False,NaiveBayes,0.37691011417452247,0.11378947686784219,0.351210731315509,0.15808967764212634,0.5349997918166488,0.5495590671190242,0.08821611864852123
new,False,Postive Variance,True,RandomForest,0.6125439207203349,0.12928634473814524,0.11557692476969654,0.1425928097718233,0.7551367304921582,0.6828690614994415,0.37183903679980657
new,False,Postive Variance,False,RandomForest,0.6629272060224826,0.16981383955683418,0.0651936394675489,0.1020653149531343,0.7649925209756169,0.6429350381829615,0.3408071604834881
new,False,Postive Variance,True,SVM_PUK,0.5985059221833023,0.10959203494553889,0.12961492330672908,0.1622871195644296,0.760793041747732,0.7094480460242966,0.4099498752142571
new,False,Postive Variance,False,SVM_PUK,0.6765813935882427,0.15302002278859375,0.05153945190178879,0.11885913172137477,0.7954405253096174,0.683196066137169,0.4335788551309107
new + legacy,Legacy,Postive Variance,True,J48,0.560393461764361,0.11798934431021456,0.16566185916484857,0.15595533476057583,0.7163487965249369,0.6705640012195281,0.32570664337306904
new + legacy,Legacy,Postive Variance,False,J48,0.6046180437152652,0.1499484967748622,0.12143727721394433,0.12399618229592818,0.7286142260111934,0.6426879831337302,0.2957454213239568
new + legacy,Legacy,Postive Variance,True,KNN,0.5986048529025585,0.1496587312230488,0.12745046802665122,0.12428594784774158,0.7228908007503001,0.6390758587255478,0.28582335295976885
new + legacy,Legacy,Postive Variance,False,KNN,0.5986048529025585,0.1496587312230488,0.12745046802665122,0.12428594784774158,0.7228908007503001,0.6390758587255478,0.28582335295976885
new + legacy,Legacy,Postive Variance,True,LogisticRegression,0.537067281177439,0.10063170799704065,0.18898803975177053,0.1733129710737497,0.7103802522511886,0.6861812778341406,0.34549332105260644
new + legacy,Legacy,Postive Variance,False,LogisticRegression,0.6159270535466485,0.1435636641473526,0.11012826738256119,0.13038101492343776,0.7463080684700862,0.6621294712434191,0.3383616207583084
new + legacy,Legacy,Postive Variance,True,NaiveBayes,0.3314100739071295,0.10978934808678863,0.39464524702208015,0.16415533098400176,0.49556540489113127,0.5278404779051317,0.050012329281446395
new + legacy,Legacy,Postive Variance,False,NaiveBayes,0.35017019802762045,0.11685445007806584,0.3758851229015892,0.15709022899272454,0.507260427020345,0.5278645637181143,0.049816713251081016
new + legacy,Legacy,Postive Variance,True,RandomForest,0.6482225891461504,0.1892128585230774,0.0778327317830592,0.08473182054771299,0.7329544096938634,0.6010516092899749,0.2442873197456806
new + legacy,Legacy,Postive Variance,False,RandomForest,0.6800818779843356,0.2141064388628178,0.045973442944874064,0.059838240207972564,0.7399201181923082,0.5775561814898554,0.2248958274197936
new + legacy,Legacy,Postive Variance,True,SVM_PUK,0.6524609128938536,0.1902071335305824,0.07359440803535615,0.08373754554020797,0.7361984584340615,0.602155605783488,0.25024865932836404
new + legacy,Legacy,Postive Variance,False,SVM_PUK,0.7003469464446462,0.22953754938117882,0.025708374484563486,0.04440712968961156,0.7447540761342578,0.5633471295218668,0.22128485582865798
new + legacy,Both,CFS,True,J48,0.5762527500833302,0.12360489832987982,0.1525684768940416,0.14757387469274838,0.7238266247760786,0.6674290546929691,0.32481096072566057
new + legacy,Both,CFS,False,J48,0.6387542140595872,0.15347653015560236,0.09006701291778457,0.11770224286702585,0.756456456926613,0.6552301364496809,0.3401949785784216
new + legacy,Both,CFS,True,KNN,0.6207085010394155,0.1761030072819005,0.10811272593795616,0.09507576574072771,0.7157842667801433,0.6011313214523437,0.22347383284365246
new + legacy,Both,CFS,False,KNN,0.6207085010394155,0.1761030072819005,0.10811272593795616,0.09507576574072771,0.7157842667801433,0.6011313214523437,0.22347383284365246
new + legacy,Both,CFS,True,LogisticRegression,0.47535209697649145,0.10224161474400083,0.2534691300008803,0.1689371582786274,0.6442892552551188,0.637596909706293,0.24768551685165102
new + legacy,Both,CFS,False,LogisticRegression,0.6958241772159416,0.20728634241708502,0.03299704976143018,0.06389243060554319,0.7597166078214848,0.5951677270819076,0.2860548272686511
new + legacy,Both,CFS,True,NaiveBayes,0.42793399494764234,0.14841751658834829,0.3008872320297294,0.12276125643427993,0.5506952513819223,0.5199270021753204,0.03585615918175768
new + legacy,Both,CFS,False,NaiveBayes,0.5621786206678336,0.19574787127190366,0.1666426063095381,0.07543090175072457,0.6376095224185582,0.5247562815266232,0.05138857620277906
new + legacy,Both,CFS,True,RandomForest,0.6415504715866409,0.14840673173513375,0.0872707553907309,0.12277204128749446,0.7643225128741353,0.6664961841285852,0.363426803639612
new + legacy,Both,CFS,False,RandomForest,0.6763397040832207,0.17626443766108307,0.052481522894150964,0.09491433536154514,0.7712540394447659,0.6389988670348992,0.34862879042206474
new + legacy,Both,CFS,True,SVM_PUK,0.5537545465256845,0.12393163779965995,0.1750666804516873,0.14724713522296826,0.7010016817486527,0.6513919600770863,0.2880165095868534
new + legacy,Both,CFS,False,SVM_PUK,0.6929654398835762,0.20610367851356612,0.03585578709379549,0.06507509450906206,0.7580405343926382,0.5953871191681026,0.28154609418389603
new + legacy,Both,Postive Variance,True,J48,0.5462665689681078,0.12776764846431177,0.17359550713247265,0.1523702754351077,0.6986368444032155,0.651380283035544,0.2900567188910467
new + legacy,Both,Postive Variance,False,J48,0.6011787408044568,0.1630294452661861,0.11868333529612375,0.11710847863323343,0.7182872194376901,0.6265845492860487,0.2678249860634149
new + legacy,Both,Postive Variance,True,KNN,0.5920362350212902,0.16338606864136282,0.12782584107929013,0.11675185525805669,0.7087880902793469,0.6195978565719704,0.24989678311598484
new + legacy,Both,Postive Variance,False,KNN,0.5920362350212902,0.16338606864136282,0.12782584107929013,0.11675185525805669,0.7087880902793469,0.6195978565719704,0.24989678311598484
new + legacy,Both,Postive Variance,True,LogisticRegression,0.4887330086088952,0.12221970031103611,0.23112906749168527,0.1579182235883834,0.6466512321972786,0.6213209392165697,0.22349682833292245
new + legacy,Both,Postive Variance,False,LogisticRegression,0.5592209882708084,0.16286639284174403,0.16064108782977218,0.11727153105767547,0.6764925193284839,0.5977326601840041,0.19594370005435666
new + legacy,Both,Postive Variance,True,NaiveBayes,0.4744882018276213,0.14672739404154836,0.24537387427295923,0.1334105298578711,0.6078987316854925,0.5676846249161702,0.1253179848222609
new + legacy,Both,Postive Variance,False,NaiveBayes,0.4757530238878979,0.1471494120515228,0.24410905221268253,0.1329885118478967,0.6087415357357946,0.567809909300786,0.12565994960530105
new + legacy,Both,Postive Variance,True,RandomForest,0.590420476198313,0.17960468151731349,0.12944159990226764,0.100533242382106,0.690953718580419,0.5895280372826412,0.19107639432298396
new + legacy,Both,Postive Variance,False,RandomForest,0.6490922337208173,0.20355327017941927,0.0707698423797633,0.07658465372000019,0.7256768874408175,0.5875358381590152,0.2217994890534571
new + legacy,Both,Postive Variance,True,SVM_PUK,0.7073497929243057,0.2606201039052196,0.012512283176274884,0.019517819994199867,0.7268676129185055,0.526145339894103,0.1333597564065116
new + legacy,Both,Postive Variance,False,SVM_PUK,0.7113583415263007,0.2773944987129578,0.008503734574279819,0.0027434251864617096,0.7141017667127625,0.49899005888520087,-0.008601443570020342
legacy,True,Postive Variance,True,J48,0.5492384909799297,0.1429964804598844,0.17157585078725254,0.13618917777293332,0.6854276687528631,0.6248890362344373,0.24275946359070397
legacy,True,Postive Variance,False,J48,0.6248259831367434,0.16698999755256702,0.09598835863043885,0.11219566068025068,0.7370216438169941,0.6343505078561182,0.296887384867759
legacy,True,Postive Variance,True,KNN,0.604839656493257,0.17026985180978413,0.11597468527392532,0.10891580642303358,0.7137554629162906,0.6146128284015929,0.24629432691499223
legacy,True,Postive Variance,False,KNN,0.604839656493257,0.17026985180978413,0.11597468527392532,0.10891580642303358,0.7137554629162906,0.6146128284015929,0.24629432691499223
legacy,True,Postive Variance,True,LogisticRegression,0.5071270807874686,0.10342963864426793,0.2136872609797137,0.17575601958854975,0.6828831003760183,0.6665392045909888,0.30642177827633854
legacy,True,Postive Variance,False,LogisticRegression,0.6158583692682266,0.16013649485543208,0.10495597249895577,0.11904916337738561,0.7349075326456121,0.6404041289728327,0.3021410442619937
legacy,True,Postive Variance,True,NaiveBayes,0.31313085601351204,0.11190204258149407,0.4076834857536703,0.16728361565132363,0.48041447166483564,0.5167983812792903,0.03048757773469975
legacy,True,Postive Variance,False,NaiveBayes,0.3365172384395565,0.12075737229561227,0.38429710332762584,0.15842828593720543,0.4949455243767619,0.5171613637060073,0.03090732645690114
legacy,True,Postive Variance,True,RandomForest,0.638232559429452,0.1939441839821588,0.08258178233773031,0.08524147425065894,0.723474033680111,0.595377241327556,0.22898084570176927
legacy,True,Postive Variance,False,RandomForest,0.6732530325578018,0.22838322089568783,0.04756130920938055,0.05080243733712988,0.7240554698949316,0.5579918777515886,0.17471179066436016
legacy,True,Postive Variance,True,SVM_PUK,0.6569684236718789,0.20593043974742667,0.06384591809530347,0.07325521848539104,0.73022364215727,0.5869070985132092,0.22669556944509714
legacy,True,Postive Variance,False,SVM_PUK,0.6975698947878869,0.24042913945460295,0.023244446979295296,0.038756518778214705,0.7363264135661016,0.5532861979446794,0.19824514876789265
new,False,CFS,True,J48,0.5939310992545066,0.10997035023344753,0.13376197124151445,0.16233657927053144,0.7562676785250381,0.7061682400437268,0.4020510077661125
new,False,CFS,False,J48,0.6691207552830184,0.15924732643579612,0.05857231521300268,0.11305960306818288,0.7821803583512013,0.6673506917880969,0.39513933750415137
new,False,CFS,True,KNN,0.6169028255120383,0.14498796062760202,0.11079024498398263,0.127318968876377,0.7442217943884153,0.6576541268639886,0.32953712178325284
new,False,CFS,False,KNN,0.6169028255120383,0.14498796062760202,0.11079024498398263,0.127318968876377,0.7442217943884153,0.6576541268639886,0.32953712178325284
new,False,CFS,True,LogisticRegression,0.4913820681269641,0.1345447807124607,0.23631100236905694,0.13776214879151827,0.6291442169184824,0.5905838378079058,0.16666488966194937
new,False,CFS,False,LogisticRegression,0.7109136546998804,0.23769057192312928,0.016779415796140455,0.03461635758084969,0.7455300122807301,0.5520321017892551,0.209796674875617
new,False,CFS,True,NaiveBayes,0.5272437542034092,0.19540689580912213,0.2004493162926118,0.07690003369485689,0.6041437878982661,0.5034717211003188,0.006903995758250231
new,False,CFS,False,NaiveBayes,0.6275745364497419,0.22947127207972928,0.10011853404627907,0.042835657424249704,0.6704101938739916,0.50986153115479,0.025082877004980086
new,False,CFS,True,RandomForest,0.6066981253178549,0.12886088919700878,0.12099494517816607,0.14344604030697022,0.7501441656248251,0.6802543853063923,0.36386992102644333
new,False,CFS,False,RandomForest,0.6473981353509523,0.15406613321177784,0.08029493514506868,0.11824079629220116,0.7656389316431534,0.6619385342386631,0.3614283734418701
new,False,CFS,True,SVM_PUK,0.5707665793251823,0.13266395379247972,0.15692649117083887,0.1396429757114993,0.7104095550366816,0.6485826690205377,0.289619494625787
new,False,CFS,False,SVM_PUK,0.6978615863062471,0.21605425814443974,0.029831484189774004,0.05625267135953926,0.7541142576657863,0.5827917941657924,0.26278830941172443
legacy,True,CFS,True,J48,0.5753519056306787,0.12514672926282813,0.16459232603962407,0.13490903906686913,0.7102609446975479,0.6481654104728815,0.2837961598573792
legacy,True,CFS,False,J48,0.6533041647390058,0.16504347306691908,0.08664006693129701,0.0950122952627782,0.748316460001784,0.6241317715668385,0.28245954025032854
legacy,True,CFS,True,KNN,0.6179958897750342,0.17382038961721727,0.12194834189526853,0.08623537871248003,0.7042312684875142,0.5833979648863209,0.18021153777544502
legacy,True,CFS,False,KNN,0.6185587137137419,0.17473469510587883,0.12138551795656082,0.08532107322381842,0.7038797869375604,0.5820203772658858,0.17770122141198003
legacy,True,CFS,True,LogisticRegression,0.4056769482852151,0.12204115236302629,0.3342672833850876,0.13801461596667094,0.543691564251886,0.5394825109391643,0.0693850418019749
legacy,True,CFS,False,LogisticRegression,0.7281309075614875,0.23691225942488053,0.011813324108815321,0.023143508904816725,0.7512744164663042,0.5365146261925382,0.17441755124066927
legacy,True,CFS,True,NaiveBayes,0.3788395449797313,0.1243816371527085,0.36110468669057155,0.13567413117698876,0.5145136761567201,0.516847796571683,0.0295627515928468
legacy,True,CFS,False,NaiveBayes,0.6730964443024913,0.19789064602772738,0.06684778736781134,0.062165122301969904,0.7352615666044612,0.5743518471846027,0.1945951689839574
legacy,True,CFS,True,RandomForest,0.632180035644599,0.16033176306310176,0.1077641960257037,0.09972400526659551,0.7319040409111945,0.6189166733029972,0.25727993414390643
legacy,True,CFS,False,RandomForest,0.6780550462564332,0.18614986405177408,0.06188918541386959,0.07390590427792312,0.7519609505343563,0.6002760914125284,0.25680870180619675
legacy,True,CFS,True,SVM_PUK,0.45983112931706077,0.10713013004807742,0.2801131023532419,0.1529256382816198,0.6127567675986806,0.6047448251939809,0.18546213047052168
legacy,True,CFS,False,SVM_PUK,0.725862347679013,0.2070110286200652,0.01408188399128971,0.05304473970963201,0.778907087388645,0.5924717356248281,0.32419998739153066
new + legacy,False,Postive Variance,True,J48,0.5607175422913987,0.11633802743446366,0.16683126040852264,0.15611316986561496,0.7168307121570137,0.6718445239469819,0.3272390035786171
new + legacy,False,Postive Variance,False,J48,0.6271563895719436,0.1519151367810509,0.10039241312797774,0.12053606051902772,0.7476924500909714,0.6522131061757834,0.3266953535832217
new + legacy,False,Postive Variance,True,KNN,0.5983803890841229,0.1251256320858903,0.12916841361579842,0.14732556521418833,0.7457059542983113,0.6816009722447524,0.3615427662157464
new + legacy,False,Postive Variance,False,KNN,0.5983803890841229,0.1251256320858903,0.12916841361579842,0.14732556521418833,0.7457059542983113,0.6816009722447524,0.3615427662157464
new + legacy,False,Postive Variance,True,LogisticRegression,0.5486590207232918,0.09425788881779693,0.17888978197662966,0.1781933084822817,0.7268523292055735,0.7040787090437075,0.37926350383265833
new + legacy,False,Postive Variance,False,LogisticRegression,0.65192158358225,0.1690935234743386,0.07562721911767147,0.10335767382574003,0.7552792574079901,0.6377070947649974,0.319873288258256
new + legacy,False,Postive Variance,True,NaiveBayes,0.2284625507261511,0.0718440712361785,0.49908625197377016,0.20060712606390013,0.42906967679005126,0.5251608058194385,0.048875772091106294
new + legacy,False,Postive Variance,False,NaiveBayes,0.252400490406767,0.07909869717193481,0.4751483122931543,0.19335250012814387,0.44575299053491085,0.5282982698364407,0.05352702432988272
new + legacy,False,Postive Variance,True,RandomForest,0.6317019440738825,0.1414991431133282,0.09584685862603883,0.13095205418675043,0.7626539982606328,0.6744523274582729,0.3709500867624342
new + legacy,False,Postive Variance,False,RandomForest,0.6682866334736715,0.17485219462812773,0.05926216922624998,0.09759900267195092,0.7658856361456223,0.6383855354896248,0.3388354547081366
new + legacy,False,Postive Variance,True,SVM_PUK,0.6005451912460239,0.11616798733233966,0.12700361145389752,0.15628320996773895,0.7568284012137628,0.6995276984993788,0.3942963288317711
new + legacy,False,Postive Variance,False,SVM_PUK,0.6604309742910267,0.15583154775763836,0.06711782840889477,0.1166196495424403,0.777050623833467,0.6678933401567468,0.38603358208252303
