@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R2,58,64,103,168,180,197,238,274'

@attribute time numeric
@attribute orgvanderwaalsArithAvg numeric
@attribute orgpolarsurfaceareaArithAvg numeric
@attribute oxlikehbdamsaccMax numeric
@attribute Na {yes,no}
@attribute S {yes,no}
@attribute P5 {yes,no}
@attribute IonizationMean numeric
@attribute outcome {1,2}

@data
48,203.38,33.22,-1,no,no,yes,684.3,2
48,203.38,33.22,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,333.62,55.28,-1,no,no,yes,684.3,2
48,333.62,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,1
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,333.62,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,1
48,237.57,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,310.93,55.28,-1,no,no,yes,684.3,2
48,310.93,55.28,-1,no,no,yes,684.3,2
48,310.93,55.28,-1,no,no,yes,684.3,2
48,310.93,55.28,-1,no,no,yes,684.3,2
48,310.93,55.28,-1,no,no,yes,684.3,2
48,310.93,55.28,-1,no,no,yes,684.3,2
48,313.93,95.41,-1,no,no,yes,684.3,1
48,313.93,95.41,-1,no,no,yes,684.3,1
48,313.93,95.41,-1,no,no,yes,684.3,2
48,313.93,95.41,-1,no,no,yes,684.3,2
48,313.93,95.41,-1,no,no,yes,684.3,1
48,313.93,95.41,-1,no,no,yes,684.3,1
48,228.42,67.77,-1,no,no,yes,684.3,1
48,228.42,67.77,-1,no,no,yes,684.3,1
48,228.42,67.77,-1,no,no,yes,684.3,1
48,228.42,67.77,-1,no,no,yes,684.3,1
48,228.42,67.77,-1,no,no,yes,684.3,2
48,228.42,67.77,-1,no,no,yes,684.3,1
48,228.42,67.77,-1,no,no,yes,684.3,2
48,228.42,67.77,-1,no,no,yes,684.3,2
48,228.42,67.77,-1,no,no,yes,684.3,2
48,228.42,67.77,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,1
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,1
48,365.55,55.28,-1,no,no,yes,684.3,1
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,1
48,365.55,55.28,-1,no,no,yes,684.3,1
48,365.55,55.28,-1,no,no,yes,684.3,1
48,365.55,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,1
48,237.57,55.28,-1,no,no,yes,684.3,1
48,237.57,55.28,-1,no,no,yes,684.3,1
48,237.57,55.28,-1,no,no,yes,684.3,1
48,237.57,55.28,-1,no,no,yes,684.3,1
48,237.57,55.28,-1,no,no,yes,684.3,1
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,1
48,365.55,55.28,-1,no,no,yes,684.3,1
48,365.55,55.28,-1,no,no,yes,684.3,1
48,365.55,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,1
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,1
48,207.08,55.28,-1,no,no,yes,684.3,1
48,207.08,55.28,-1,no,no,yes,684.3,1
48,207.08,55.28,-1,no,no,yes,684.3,1
48,207.08,55.28,-1,no,no,yes,684.3,1
48,207.08,55.28,-1,no,no,yes,684.3,1
48,207.08,55.28,-1,no,no,yes,684.3,1
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,268.43,55.28,-1,no,no,yes,684.3,2
48,301.3,55.28,-1,no,no,yes,684.3,2
48,333.62,55.28,-1,no,no,yes,684.3,2
48,310.93,55.28,-1,no,no,yes,684.3,2
48,310.93,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,310.93,55.28,-1,no,no,yes,684.3,2
48,310.93,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,310.93,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,365.55,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,212.97,32.08,-1,no,no,yes,684.3,2
48,212.97,32.08,-1,no,no,yes,684.3,2
48,281.27,25.78,-1,no,no,yes,684.3,2
48,281.27,25.78,-1,no,no,yes,684.3,2
48,281.27,25.78,-1,no,no,yes,684.3,2
48,281.27,25.78,-1,no,no,yes,684.3,2
48,281.27,25.78,-1,no,no,yes,684.3,2
48,281.27,25.78,-1,no,no,yes,684.3,2
48,281.27,25.78,-1,no,no,yes,684.3,2
48,281.27,25.78,-1,no,no,yes,684.3,2
48,281.27,25.78,-1,no,no,yes,684.3,2
48,281.27,25.78,-1,no,no,yes,684.3,2
48,281.27,25.78,-1,no,no,yes,684.3,2
48,281.27,25.78,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,1
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
96,239.3,0,-1,no,no,yes,684.3,2
48,224.06,55.28,-1,no,no,yes,684.3,2
48,224.06,55.28,-1,no,no,yes,684.3,2
48,224.06,55.28,-1,no,no,yes,684.3,2
48,224.06,55.28,-1,no,no,yes,684.3,2
48,224.06,55.28,-1,no,no,yes,684.3,2
48,224.06,55.28,-1,no,no,yes,684.3,1
48,224.06,55.28,-1,no,no,yes,684.3,2
48,224.06,55.28,-1,no,no,yes,684.3,2
48,203.38,33.22,-1,no,no,yes,684.3,2
48,203.38,33.22,-1,no,no,yes,684.3,2
48,203.38,33.22,-1,no,no,yes,684.3,1
48,203.38,33.22,-1,no,no,yes,684.3,2
48,203.38,33.22,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,237.57,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,207.08,55.28,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,268.43,55.28,-1,no,no,yes,684.3,2
48,268.43,55.28,-1,no,no,yes,684.3,2
48,268.43,55.28,-1,no,no,yes,684.3,2
48,268.43,55.28,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,264.05,21.05,-1,no,no,yes,684.3,2
48,264.05,21.05,-1,no,no,yes,684.3,2
48,264.05,21.05,-1,no,no,yes,684.3,2
48,264.05,21.05,-1,no,no,yes,684.3,2
48,264.05,21.05,-1,no,no,yes,684.3,2
48,264.05,21.05,-1,no,no,yes,684.3,2
48,264.05,21.05,-1,no,no,yes,684.3,2
48,264.05,21.05,-1,no,no,yes,684.3,2
48,264.05,21.05,-1,no,no,yes,684.3,2
48,264.05,21.05,-1,no,no,yes,684.3,2
48,264.05,21.05,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
48,276.16,16.47,-1,no,no,yes,684.3,2
50,281.27,25.78,-1,no,no,no,906.4,1
50,281.27,25.78,-1,no,no,no,906.4,2
50,281.27,25.78,-1,no,no,no,906.4,1
50,281.27,25.78,-1,no,no,no,906.4,1
50,239.3,0,-1,no,no,no,906.4,1
50,239.3,0,-1,no,no,no,906.4,1
50,239.3,0,-1,no,no,no,906.4,1
50,239.3,0,-1,no,no,no,906.4,1
50,211.8,8.88,-1,no,no,no,906.4,1
50,211.8,8.88,-1,no,no,no,906.4,1
50,211.8,8.88,-1,no,no,no,906.4,1
50,211.8,8.88,-1,no,no,no,906.4,1
50,211.8,8.88,-1,no,no,no,906.4,1
50,224.06,55.28,-1,no,no,no,906.4,1
50,224.06,55.28,-1,no,no,no,906.4,2
50,224.06,55.28,-1,no,no,no,906.4,2
50,224.06,55.28,-1,no,no,no,906.4,2
50,224.06,55.28,-1,no,no,no,906.4,2
50,230.84,53.66,-1,no,no,no,906.4,2
50,224.06,55.28,-1,no,no,no,906.4,2
50,281.27,25.78,-1,no,no,no,906.4,2
50,273.23,27.03,-1,no,no,no,906.4,1
50,281.27,25.78,-1,no,no,no,906.4,2
50,281.27,25.78,-1,no,no,no,906.4,2
50,281.27,25.78,-1,no,no,no,906.4,2
50,239.3,0,-1,no,no,no,906.4,2
50,224.06,55.28,-1,no,no,no,906.4,2
50,281.27,25.78,-1,no,no,no,906.4,1
50,281.27,25.78,-1,no,no,no,906.4,1
24,224.06,55.28,-1,no,no,no,578.8,1
24,281.27,25.78,-1,no,no,no,578.8,1
24,224.06,55.28,-1,no,no,no,760.4,2
24,281.27,25.78,-1,no,no,no,760.4,2
24,281.27,25.78,-1,no,no,no,578.8,2
24,281.27,25.78,-1,no,no,no,578.8,2
24,281.27,25.78,-1,no,no,no,578.8,2
24,224.06,55.28,-1,no,no,no,578.8,2
24,224.06,55.28,-1,no,no,no,578.8,2
24,224.06,55.28,-1,no,no,no,578.8,2
24,224.06,55.28,-1,no,no,no,578.8,2
24,224.06,55.28,-1,no,no,no,578.8,1
24,224.06,55.28,-1,no,no,no,578.8,2
24,224.06,55.28,-1,no,no,no,578.8,2
24,224.06,55.28,-1,no,no,no,578.8,1
24,281.27,25.78,-1,no,no,no,578.8,2
24,281.27,25.78,-1,no,no,no,578.8,2
24,281.27,25.78,-1,no,no,no,578.8,2
24,295.52,33.22,-1,no,no,no,578.8,2
24,284.53,47.49,-1,no,no,no,578.8,2
24,368.01,83.92,-1,no,no,no,578.8,2
24,295.52,33.22,-1,no,no,no,578.8,1
24,295.52,33.22,-1,no,no,no,578.8,1
24,238.74,21.05,-1,no,no,no,578.8,2
24,368.01,83.92,-1,no,no,no,578.8,2
24,295.52,33.22,-1,no,no,no,578.8,2
24,295.52,33.22,-1,no,no,no,578.8,2
24,269.22,48.69,-1,no,no,no,578.8,2
24,238.74,21.05,-1,no,no,no,578.8,2
24,353.93,88.5,-1,no,no,no,578.8,2
24,295.52,33.22,-1,no,no,no,578.8,2
24,295.52,33.22,-1,no,no,no,578.8,2
24,269.22,48.69,-1,no,no,no,578.8,2
24,238.74,21.05,-1,no,no,no,578.8,2
24,353.93,88.5,-1,no,no,no,578.8,2
24,275.81,8.88,8.3,yes,no,no,795.95,2
24,258.23,33.22,8.3,yes,no,no,795.95,2
24,282.76,71.89,8.3,yes,no,no,795.95,2
24,310.74,27.03,8.3,yes,no,no,795.95,2
24,294.5,27.03,8.3,yes,no,no,795.95,2
24,239.3,0,8.3,yes,no,no,795.95,2
24,207.08,55.28,8.3,yes,no,no,795.95,2
24,206.42,44.25,8.3,yes,no,no,795.95,2
24,211.8,8.88,8.3,yes,no,no,795.95,2
24,281.27,25.78,8.3,yes,no,no,795.95,2
24,224.06,55.28,8.3,yes,no,no,795.95,2
24,326.1,25.78,8.3,yes,no,no,795.95,2
24,269.22,48.69,8.3,yes,no,no,795.95,2
24,331.52,87.36,8.3,yes,no,no,795.95,2
24,275.81,8.88,8.3,yes,no,no,795.95,2
24,258.23,33.22,8.3,yes,no,no,795.95,2
24,282.76,71.89,8.3,yes,no,no,795.95,2
24,310.74,27.03,8.3,yes,no,no,795.95,1
24,294.5,27.03,8.3,yes,no,no,795.95,2
24,239.3,0,8.3,yes,no,no,795.95,1
24,207.08,55.28,8.3,yes,no,no,795.95,2
24,211.8,8.88,8.3,yes,no,no,795.95,2
24,281.27,25.78,8.3,yes,no,no,795.95,2
24,224.06,55.28,8.3,yes,no,no,795.95,2
24,281.27,25.78,8.3,yes,no,no,795.95,2
24,268.43,55.28,8.3,yes,no,no,795.95,2
24,269.22,48.69,8.3,yes,no,no,795.95,2
24,331.52,87.36,8.3,yes,no,no,795.95,2
24,200.55,16.56,8.3,yes,no,no,795.95,2
24,353.93,88.5,8.3,yes,no,no,795.95,2
24,211.8,8.88,8.3,yes,no,no,795.95,2
24,211.8,8.88,8.3,yes,no,no,795.95,2
24,405.37,62.96,8.3,yes,no,no,795.95,2
24,200.55,16.56,8.3,yes,no,no,795.95,1
24,282.76,71.89,8.3,yes,no,no,795.95,2
24,282.76,71.89,8.3,yes,no,no,795.95,2
24,211.8,8.88,8.3,yes,no,no,795.95,2
24,405.37,62.96,8.3,yes,no,no,795.95,2
24,200.55,16.56,8.3,yes,no,no,795.95,2
24,353.93,88.5,8.3,yes,no,no,795.95,2
24,353.93,88.5,8.3,yes,no,no,795.95,2
60,282.76,71.89,8.3,yes,no,no,795.95,2
60,282.76,71.89,8.3,yes,no,no,795.95,2
60,211.8,8.88,8.3,yes,no,no,795.95,2
60,211.8,8.88,8.3,yes,no,no,795.95,2
60,211.8,8.88,8.3,yes,no,no,795.95,2
60,405.37,62.96,8.3,yes,no,no,795.95,2
60,405.37,62.96,8.3,yes,no,no,795.95,2
60,353.93,88.5,8.3,yes,no,no,795.95,2
60,200.55,16.56,8.3,yes,no,no,795.95,2
60,200.55,16.56,8.3,yes,no,no,795.95,2
60,200.55,16.56,8.04,yes,no,no,795.95,2
60,211.8,8.88,8.04,yes,no,no,795.95,1
60,211.8,8.88,8.04,yes,no,no,795.95,2
60,211.8,8.88,8.04,yes,no,no,795.95,2
60,353.93,88.5,8.04,yes,no,no,795.95,2
60,397.24,64.16,8.04,yes,no,no,795.95,1
60,397.24,64.16,8.04,yes,no,no,795.95,2
60,282.76,71.89,8.04,yes,no,no,795.95,1
60,282.76,71.89,8.04,yes,no,no,795.95,2
60,200.55,16.56,8.04,yes,no,no,795.95,1
60,282.76,71.89,8.3,yes,no,no,795.95,2
60,282.76,71.89,8.3,yes,no,no,795.95,2
60,353.93,88.5,8.3,yes,no,no,795.95,2
60,353.93,88.5,8.3,yes,no,no,795.95,2
60,200.55,16.56,8.3,yes,no,no,795.95,1
60,282.76,71.89,8.3,yes,no,no,795.95,2
60,282.76,71.89,8.3,yes,no,no,795.95,2
60,353.93,88.5,8.3,yes,no,no,795.95,2
60,405.37,62.96,8.3,yes,no,no,795.95,2
60,405.37,62.96,8.3,yes,no,no,795.95,1
60,200.55,16.56,8.3,yes,no,no,795.95,1
60,200.55,16.56,8.3,yes,no,no,795.95,2
24,282.76,71.89,8.3,yes,no,no,795.95,2
24,353.93,88.5,8.3,yes,no,no,795.95,2
24,405.37,62.96,8.3,yes,no,no,795.95,2
24,200.55,16.56,8.3,yes,no,no,795.95,1
24,282.76,71.89,8.3,yes,no,no,795.95,2
24,353.93,88.5,8.3,yes,no,no,795.95,2
24,405.37,62.96,8.3,yes,no,no,795.95,2
24,200.55,16.56,8.3,yes,no,no,795.95,1
24,294.5,27.03,8.3,yes,no,no,795.95,2
24,275.81,8.88,8.3,yes,no,no,795.95,2
24,340.09,8.88,8.3,yes,no,no,795.95,2
24,281.27,25.78,8.3,yes,no,no,795.95,2
24,282.76,71.89,8.3,yes,no,no,795.95,2
24,353.93,88.5,8.3,yes,no,no,795.95,2
24,405.37,62.96,8.3,yes,no,no,795.95,2
24,295.52,33.22,8.3,yes,no,no,795.95,2
24,352.43,21.05,8.04,yes,no,no,795.95,2
24,310.74,27.03,8.04,yes,no,no,795.95,2
24,239.3,0,8.04,yes,no,no,795.95,2
24,282.76,71.89,8.04,yes,no,no,795.95,2
24,397.24,64.16,8.04,yes,no,no,795.95,2
24,353.93,88.5,8.04,yes,no,no,795.95,2
24,200.55,16.56,8.04,yes,no,no,795.95,1
24,224.06,55.28,8.04,yes,no,no,795.95,2
24,238.74,21.05,8.04,yes,no,no,795.95,2
24,206.42,44.25,8.04,yes,no,no,795.95,1
48,353.93,88.5,8.04,yes,no,no,795.95,2
48,353.93,88.5,8.3,yes,no,no,795.95,2
24,397.24,64.16,8.04,yes,no,no,795.95,2
24,224.06,55.28,8.04,yes,no,no,795.95,2
24,224.06,55.28,8.04,yes,no,no,795.95,2
24,206.42,44.25,8.04,yes,no,no,795.95,1
24,206.42,44.25,8.04,yes,no,no,795.95,2
24,310.74,27.03,8.04,yes,no,no,795.95,1
24,310.74,27.03,8.04,yes,no,no,795.95,2
24,239.3,0,8.04,yes,no,no,795.95,2
24,239.3,0,8.04,yes,no,no,795.95,2
24,200.55,16.56,8.04,yes,no,no,795.95,2
24,333.62,55.28,8.04,yes,no,no,795.95,2
24,229.03,33.22,8.04,yes,no,no,795.95,2
24,224.06,55.28,8.04,yes,no,no,795.95,2
24,210.31,33.22,8.04,yes,no,no,795.95,2
24,210.31,33.22,8.04,yes,no,no,795.95,2
24,397.24,64.16,8.04,yes,no,no,795.95,2
24,397.24,64.16,8.04,yes,no,no,795.95,2
24,346.48,86.16,8.04,yes,no,no,795.95,2
24,346.48,86.16,8.04,yes,no,no,795.95,2
24,346.48,86.16,8.04,yes,no,no,795.95,2
24,282.76,71.89,8.04,yes,no,no,795.95,2
24,239.3,0,8.04,yes,no,no,795.95,2
24,239.3,0,8.04,yes,no,no,795.95,2
24,210.31,33.22,8.04,yes,no,no,795.95,2
24,346.48,86.16,8.04,yes,no,no,795.95,2
24,200.55,16.56,8.04,yes,no,no,795.95,1
24,200.55,16.56,8.04,yes,no,no,795.95,1
24,200.55,16.56,8.04,yes,no,no,795.95,1
24,203.38,33.22,8.3,yes,no,no,795.95,2
24,281.27,25.78,8.3,yes,no,no,795.95,2
24,295.52,33.22,8.3,yes,no,no,795.95,2
24,282.76,71.89,8.3,yes,no,no,795.95,2
24,353.93,88.5,8.3,yes,no,no,795.95,2
24,294.5,27.03,8.3,yes,no,no,795.95,2
24,211.8,8.88,8.3,yes,no,no,795.95,2
24,340.09,8.88,8.3,yes,no,no,795.95,2
24,352.43,21.05,8.3,yes,no,no,795.95,2
24,331.52,87.36,8.3,yes,no,no,795.95,2
24,405.37,62.96,8.3,yes,no,no,795.95,2
24,206.42,44.25,8.04,yes,no,no,795.95,2
24,269.22,48.69,8.3,yes,no,no,795.95,1
24,258.23,33.22,8.3,yes,no,no,795.95,2
24,207.08,55.28,8.3,yes,no,no,795.95,2
24,333.62,55.28,8.3,yes,no,no,795.95,2
24,238.74,21.05,8.3,yes,no,no,795.95,2
24,203.38,33.22,8.04,yes,no,no,795.95,2
24,203.38,33.22,8.3,yes,no,no,795.95,2
24,203.38,33.22,8.82,yes,no,no,795.95,2
24,273.23,27.03,8.04,yes,no,no,795.95,2
24,281.27,25.78,8.3,yes,no,no,795.95,2
24,281.27,25.78,8.82,yes,no,no,795.95,2
24,281.27,25.78,9.05,yes,no,no,795.95,2
24,281.27,25.78,8.3,yes,no,no,795.95,2
24,281.27,25.78,8.3,yes,no,no,795.95,2
24,203.38,33.22,8.3,yes,yes,no,795.95,2
24,203.38,33.22,8.04,yes,yes,no,795.95,2
24,203.38,33.22,8.04,yes,no,no,795.95,2
24,273.23,27.03,8.04,yes,no,no,795.95,2
24,203.38,33.22,8.04,yes,no,no,795.95,2
24,273.23,27.03,8.04,yes,no,no,795.95,2
24,273.23,27.03,8.04,yes,no,no,795.95,2
24,203.38,33.22,8.04,yes,no,no,795.95,2
24,203.38,33.22,8.04,yes,no,no,795.95,2
24,203.38,33.22,8.04,yes,no,no,795.95,2
24,203.38,33.22,8.04,yes,no,no,795.95,2
24,203.38,33.22,8.04,yes,no,no,795.95,2
24,203.38,33.22,8.04,yes,no,no,795.95,2
24,203.38,33.22,8.04,yes,no,no,795.95,2
24,203.38,33.22,8.04,yes,no,no,795.95,2
24,203.38,33.22,8.04,yes,no,no,795.95,2
24,203.38,33.22,8.04,yes,no,no,795.95,2
24,352.43,21.05,8.04,yes,no,no,795.95,2
24,352.43,21.05,8.04,yes,no,no,795.95,2
24,239.3,0,8.04,yes,no,no,795.95,2
24,229.03,33.22,8.04,yes,no,no,795.95,2
24,352.43,21.05,8.3,yes,no,no,795.95,2
24,238.74,21.05,8.3,yes,no,no,795.95,2
24,229.03,33.22,8.3,yes,no,no,795.95,1
24,229.03,33.22,8.3,yes,no,no,795.95,1
24,295.52,33.22,8.3,yes,no,no,795.95,2
24,295.52,33.22,8.3,yes,no,no,795.95,1
24,340.09,8.88,8.3,yes,no,no,795.95,1
48,203.38,33.22,-1,no,no,no,795.95,2
48,203.38,33.22,-1,no,no,no,795.95,2
48,203.38,33.22,-1,no,no,no,795.95,2
48,203.38,33.22,-1,no,no,no,795.95,2
48,203.38,33.22,-1,no,yes,no,795.95,2
48,203.38,33.22,-1,no,yes,no,795.95,2
48,203.38,33.22,-1,no,yes,no,795.95,2
48,203.38,33.22,-1,no,yes,no,795.95,2
48,203.38,33.22,-1,no,yes,no,795.95,2
48,203.38,33.22,-1,no,no,no,795.95,2
48,203.38,33.22,-1,no,no,no,795.95,2
48,203.38,33.22,-1,no,no,no,795.95,2
48,203.38,33.22,-1,no,no,no,795.95,2
84,203.38,33.22,-1,yes,no,no,795.95,2
84,203.38,33.22,-1,yes,no,no,795.95,2
84,203.38,33.22,-1,yes,no,no,795.95,2
