@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R1-3,5,18,26,63,83,99-100,103,170,172,174,180,182,234,255,261,274'

@attribute Temp_max numeric
@attribute time numeric
@attribute slowCool {yes,no}
@attribute leak {yes,no}
@attribute orgavgpol_pHdependentMax numeric
@attribute orgpolarsurfaceareaMax numeric
@attribute orgASA_PArithAvg numeric
@attribute orgpolarsurfaceareaGeomAvg numeric
@attribute oxlikeASA-Max numeric
@attribute oxlikeASA_HMax numeric
@attribute oxlikehbdamsaccMax numeric
@attribute Te {yes,no}
@attribute K {yes,no}
@attribute F {yes,no}
@attribute S {yes,no}
@attribute Se {yes,no}
@attribute PaulingElectronegMin numeric
@attribute AtomicRadiusMaxWeighted numeric
@attribute AtomicRadiusMinWeighted numeric
@attribute outcome {1,2}

@data
180,48,yes,no,14.2,16.47,14.18,16.47,-1,-1,-1,no,no,no,no,no,2.16,0.0809,0.0809,2
180,48,yes,no,14.2,16.47,14.18,16.47,-1,-1,-1,no,no,no,no,no,2.16,0.0748,0.0748,2
180,48,yes,no,14.2,16.47,14.18,16.47,-1,-1,-1,no,no,no,no,no,2.16,0.0776,0.0776,2
180,48,yes,no,14.2,16.47,14.18,16.47,-1,-1,-1,no,no,no,no,no,2.16,0.6844,0.6844,2
180,48,yes,no,14.2,16.47,14.18,16.47,-1,-1,-1,no,no,no,no,no,2.16,0.6861,0.6861,2
180,48,yes,no,14.2,16.47,14.18,16.47,-1,-1,-1,no,no,no,no,no,2.16,0.6848,0.6848,2
180,48,yes,no,14.2,16.47,14.18,16.47,-1,-1,-1,no,no,no,no,no,2.16,0.6835,0.6835,2
180,48,yes,no,14.2,16.47,14.18,16.47,-1,-1,-1,no,no,no,no,no,2.16,0.38,0.38,2
180,48,yes,no,14.2,16.47,14.18,16.47,-1,-1,-1,no,no,no,no,no,2.16,0.3947,0.3947,2
180,48,yes,no,14.2,16.47,14.18,16.47,-1,-1,-1,no,no,no,no,no,2.16,0.1899,0.1899,2
180,48,yes,no,14.2,16.47,14.18,16.47,-1,-1,-1,no,no,no,no,no,2.16,0.5709,0.5709,2
180,48,yes,no,14.2,16.47,14.18,16.47,-1,-1,-1,no,no,no,no,no,2.16,0.5709,0.5709,2
80,50,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.65,0.5672,0.5672,1
80,50,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.65,0.7809,0.7809,2
80,50,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.65,0.4813,0.4813,1
80,50,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.65,1.3892,1.3892,1
80,50,yes,no,9.47,0,0,0,-1,-1,-1,no,no,no,no,no,1.65,0.5709,0.5709,1
80,50,yes,no,9.47,0,0,0,-1,-1,-1,no,no,no,no,no,1.65,0.4806,0.4806,1
80,50,yes,no,9.47,0,0,0,-1,-1,-1,no,no,no,no,no,1.65,1.3921,1.3921,1
80,50,yes,no,9.47,0,0,0,-1,-1,-1,no,no,no,no,no,1.65,1.386,1.386,1
80,50,yes,no,13.36,8.88,17.76,8.88,-1,-1,-1,no,no,no,no,no,1.65,0.5653,0.5653,1
80,50,yes,no,13.36,8.88,17.76,8.88,-1,-1,-1,no,no,no,no,no,1.65,0.79,0.79,1
80,50,yes,no,13.36,8.88,17.76,8.88,-1,-1,-1,no,no,no,no,no,1.65,0.4701,0.4701,1
80,50,yes,no,13.36,8.88,17.76,8.88,-1,-1,-1,no,no,no,no,no,1.65,1.3909,1.3909,1
80,50,yes,no,13.36,8.88,17.76,8.88,-1,-1,-1,no,no,no,no,no,1.65,1.3858,1.3858,1
80,50,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.65,0.5688,0.5688,1
80,50,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.65,1.3846,1.3846,2
80,50,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.65,2.4773,2.4773,2
80,50,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.65,0.8419,0.8419,2
80,50,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.65,1.8704,1.8704,2
80,50,yes,no,14.06,53.66,40.31,53.66,-1,-1,-1,no,no,no,no,no,1.65,3.4237,3.4237,2
80,50,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.65,0.805,0.805,2
80,50,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.65,2.9113,2.9113,2
80,50,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,no,no,1.65,0.8738,0.8738,1
80,50,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.65,3.4759,3.4759,2
80,50,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.65,1.5918,1.5918,2
80,50,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.65,0.0727,0.0727,2
80,50,yes,no,9.47,0,0,0,-1,-1,-1,no,no,no,no,no,1.65,0.1427,0.1427,2
80,50,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.65,0.1343,0.1343,2
80,50,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.65,0.238,0.238,1
80,50,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.65,0.7141,0.7141,1
120,24,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.81,0.015,0.015,1
120,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.81,0.0239,0.0239,1
120,24,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.88,0.0463,0.0463,2
120,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.88,0.0254,0.0254,2
180,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.81,0.2386,0.2386,2
180,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.81,0.2383,0.2383,2
180,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.81,0.2389,0.2389,2
180,24,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.81,0.0677,0.0677,2
180,24,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.81,0.1359,0.1359,2
180,24,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.81,0.0337,0.0337,2
180,24,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.81,0.0678,0.0678,2
180,24,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.81,0.0339,0.0339,1
180,24,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.81,0.1354,0.1354,2
180,24,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.81,0.0676,0.0676,2
180,24,yes,no,14.37,55.28,64.1,55.28,-1,-1,-1,no,no,no,no,no,1.81,0.0341,0.0341,1
180,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.81,0.1367,0.1367,2
180,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.81,0.4075,0.4075,2
180,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.81,0.1389,0.1389,2
180,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,no,1.81,0.1336,0.1336,2
180,24,yes,no,15.81,47.49,72.75,47.49,-1,-1,-1,no,no,no,no,no,1.81,0.1389,0.1389,2
180,24,yes,no,18.99,83.92,119.9,83.92,-1,-1,-1,no,no,no,no,no,1.81,0.1387,0.1387,2
180,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,no,1.81,0.0375,0.0375,1
180,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,no,1.81,0.0363,0.0363,1
180,24,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,no,1.81,0.0329,0.0329,2
180,24,yes,no,18.99,83.92,119.9,83.92,-1,-1,-1,no,no,no,no,no,1.81,0.0344,0.0344,2
180,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,no,1.81,0.14,0.14,2
180,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,no,1.81,0.6722,0.6722,2
180,24,yes,no,16.3,48.69,72.41,48.69,-1,-1,-1,no,no,no,no,no,1.81,0.1333,0.1333,2
180,24,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,no,1.81,0.1343,0.1343,2
180,24,yes,no,19.47,88.5,128.75,88.5,-1,-1,-1,no,no,no,no,no,1.81,0.1353,0.1353,2
180,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,no,1.81,0.036,0.036,2
180,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,no,1.81,0.0318,0.0318,2
180,24,yes,no,16.3,48.69,72.41,48.69,-1,-1,-1,no,no,no,no,no,1.81,0.0346,0.0346,2
180,24,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,no,1.81,0.0374,0.0374,2
180,24,yes,no,19.47,88.5,128.75,88.5,-1,-1,-1,no,no,no,no,no,1.81,0.0331,0.0331,2
90,24,no,no,14.53,8.88,13.86,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,0.4147,0.1732,2
90,24,no,no,14.51,33.22,32.37,33.22,178.8,0,8.3,no,no,no,no,yes,1.63,0.4428,0.1795,2
90,24,no,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,0.4177,0.1778,2
90,24,no,no,12.17,27.03,45.39,27.03,178.8,0,8.3,no,no,no,no,yes,1.63,0.4216,0.1778,2
90,24,no,no,13.69,27.03,31.24,27.03,178.8,0,8.3,no,no,no,no,yes,1.63,0.4428,0.1694,2
90,24,no,no,9.47,0,0,0,178.8,0,8.3,no,no,no,no,yes,1.63,0.4181,0.178,2
90,24,no,no,7.76,55.28,96.11,55.28,178.8,0,8.3,no,no,no,no,yes,1.63,0.4176,0.1691,2
90,24,no,no,10.63,44.25,64.03,44.25,178.8,0,8.3,no,no,no,no,yes,1.63,0.4164,0.1752,2
90,24,no,no,13.36,8.88,17.76,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,0.415,0.1731,2
90,24,no,no,9.73,25.78,33.93,25.78,178.8,0,8.3,no,no,no,no,yes,1.63,0.4128,0.1747,2
90,24,no,no,14.37,55.28,64.1,55.28,178.8,0,8.3,no,no,no,no,yes,1.63,0.4335,0.1707,2
90,24,no,no,11.91,25.78,27.56,25.78,178.8,0,8.3,no,no,no,no,yes,1.63,0.4095,0.1725,2
90,24,no,no,16.3,48.69,72.41,48.69,178.8,0,8.3,no,no,no,no,yes,1.63,0.4135,0.177,2
90,24,no,no,19,87.36,142.75,87.36,178.8,0,8.3,no,no,no,no,yes,1.63,0.4233,0.1718,2
90,24,no,no,14.53,8.88,13.86,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,1.0338,0.1952,2
90,24,no,no,14.51,33.22,32.37,33.22,178.8,0,8.3,no,no,no,no,yes,1.63,1.0474,0.1797,2
90,24,no,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,1.0366,0.1747,2
90,24,no,no,12.17,27.03,45.39,27.03,178.8,0,8.3,no,no,no,no,yes,1.63,1.0006,0.1686,1
90,24,no,no,13.69,27.03,31.24,27.03,178.8,0,8.3,no,no,no,no,yes,1.63,0.9941,0.1761,2
90,24,no,no,9.47,0,0,0,178.8,0,8.3,no,no,no,no,yes,1.63,1.167,0.1802,1
90,24,no,no,7.76,55.28,96.11,55.28,178.8,0,8.3,no,no,no,no,yes,1.63,1.0229,0.1785,2
90,24,no,no,13.36,8.88,17.76,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,1.0488,0.1696,2
90,24,no,no,9.73,25.78,33.93,25.78,178.8,0,8.3,no,no,no,no,yes,1.63,1.0328,0.1745,2
90,24,no,no,14.37,55.28,64.1,55.28,178.8,0,8.3,no,no,no,no,yes,1.63,1.0741,0.1818,2
90,24,no,no,9.73,25.78,33.93,25.78,178.8,0,8.3,no,no,no,no,yes,1.63,1.0305,0.1759,2
90,24,no,no,11.75,55.28,96.02,55.28,178.8,0,8.3,no,no,no,no,yes,1.63,1.0437,0.1745,2
90,24,no,no,16.3,48.69,72.41,48.69,178.8,0,8.3,no,no,no,no,yes,1.63,1.0771,0.1733,2
90,24,no,no,19,87.36,142.75,87.36,178.8,0,8.3,no,no,no,no,yes,1.63,1.1271,0.1705,2
90,24,no,no,15.34,16.56,90.41,16.56,178.8,0,8.3,no,no,no,no,yes,1.63,1.0682,0.1781,2
90,24,no,no,19.47,88.5,128.75,88.5,178.8,0,8.3,no,no,no,no,yes,1.63,1.0281,0.1738,2
90,24,no,no,13.36,8.88,17.76,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,0.8161,0.2264,2
90,24,no,no,13.36,8.88,17.76,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,0.9107,0.1787,2
90,24,no,no,26.21,62.96,104.58,62.96,178.8,0,8.3,no,no,no,no,yes,1.63,0.818,0.2334,2
90,24,no,no,15.34,16.56,90.41,16.56,178.8,0,8.3,no,no,no,no,yes,1.63,0.8766,0.2355,1
90,24,no,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,0.818,0.1567,2
90,24,no,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,0.8319,0.1195,2
90,24,no,no,13.36,8.88,17.76,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,0.8405,0.124,2
90,24,no,no,26.21,62.96,104.58,62.96,178.8,0,8.3,no,no,no,no,yes,1.63,0.8443,0.1174,2
90,24,no,no,15.34,16.56,90.41,16.56,178.8,0,8.3,no,no,no,no,yes,1.63,0.1599,0.134,2
90,24,no,no,19.47,88.5,128.75,88.5,178.8,0,8.3,no,no,no,no,yes,1.63,0.1751,0.1572,2
90,24,no,no,19.47,88.5,128.75,88.5,178.8,0,8.3,no,no,no,no,yes,1.63,0.1461,0.1275,2
90,60,no,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,0.6233,0.1799,2
90,60,no,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,0.8265,0.1637,2
90,60,no,no,13.36,8.88,17.76,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,0.6167,0.1789,2
90,60,no,no,13.36,8.88,17.76,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,0.8271,0.1767,2
90,60,no,no,13.36,8.88,17.76,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,1.0669,0.1659,2
90,60,no,no,26.21,62.96,104.58,62.96,178.8,0,8.3,no,no,no,no,yes,1.63,0.6148,0.1696,2
90,60,no,no,26.21,62.96,104.58,62.96,178.8,0,8.3,no,no,no,no,yes,1.63,1.0229,0.1713,2
90,60,no,no,19.47,88.5,128.75,88.5,178.8,0,8.3,no,no,no,no,yes,1.63,0.6211,0.168,2
90,60,no,no,15.34,16.56,90.41,16.56,178.8,0,8.3,no,no,no,no,yes,1.63,0.6379,0.1748,2
90,60,no,no,15.34,16.56,90.41,16.56,178.8,0,8.3,no,no,no,no,yes,1.63,0.8737,0.171,2
90,60,no,no,15.34,16.56,90.41,16.56,150.36,0,8.04,no,no,no,no,yes,1.63,1.0267,0.168,2
90,60,no,no,13.36,8.88,17.76,8.88,150.36,0,8.04,no,no,no,no,yes,1.63,0.8057,0.0819,1
90,60,no,no,13.36,8.88,17.76,8.88,150.36,0,8.04,no,no,no,no,yes,1.63,0.8154,0.2728,2
90,60,no,no,13.36,8.88,17.76,8.88,150.36,0,8.04,no,no,no,no,yes,1.63,0.8549,0.3457,2
90,60,no,no,19.47,88.5,128.75,88.5,150.36,0,8.04,no,no,no,no,yes,1.63,0.8773,0.2735,2
90,60,no,no,26.09,64.16,107.52,64.16,150.36,0,8.04,no,no,no,no,yes,1.63,0.812,0.0829,1
90,60,no,no,26.09,64.16,107.52,64.16,150.36,0,8.04,no,no,no,no,yes,1.63,0.8381,0.2579,2
90,60,no,no,13.52,71.89,112.14,71.89,150.36,0,8.04,no,no,no,no,yes,1.63,1.8282,0.0953,1
90,60,no,no,13.52,71.89,112.14,71.89,150.36,0,8.04,no,no,no,no,yes,1.63,0.8341,0.2529,2
90,60,no,no,15.34,16.56,90.41,16.56,150.36,0,8.04,no,no,no,no,yes,1.63,0.9607,0.0851,1
90,60,no,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,0.8303,0.1757,2
90,60,no,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,0.8783,0.1717,2
90,60,no,no,19.47,88.5,128.75,88.5,178.8,0,8.3,no,no,no,no,yes,1.63,0.8158,0.1776,2
90,60,no,no,19.47,88.5,128.75,88.5,178.8,0,8.3,no,no,no,no,yes,1.63,0.8521,0.1719,2
90,60,no,no,15.34,16.56,90.41,16.56,178.8,0,8.3,no,no,no,no,yes,1.63,0.9242,0.1801,1
90,60,no,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,0.8503,0.1697,2
90,60,no,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,0.8458,0.1714,2
90,60,no,no,19.47,88.5,128.75,88.5,178.8,0,8.3,no,no,no,no,yes,1.63,0.843,0.1778,2
90,60,no,no,26.21,62.96,104.58,62.96,178.8,0,8.3,no,no,no,no,yes,1.63,0.8328,0.1819,2
90,60,no,no,26.21,62.96,104.58,62.96,178.8,0,8.3,no,no,no,no,yes,1.63,0.825,0.1722,1
90,60,no,no,15.34,16.56,90.41,16.56,178.8,0,8.3,no,no,no,no,yes,1.63,0.8199,0.1646,1
90,60,no,no,15.34,16.56,90.41,16.56,178.8,0,8.3,no,no,no,no,yes,1.63,0.8668,0.1641,2
90,24,no,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,0.8173,0.1774,2
90,24,no,no,19.47,88.5,128.75,88.5,178.8,0,8.3,no,no,no,no,yes,1.63,0.8313,0.1718,2
90,24,no,no,26.21,62.96,104.58,62.96,178.8,0,8.3,no,no,no,no,yes,1.63,0.8318,0.1746,2
90,24,no,no,15.34,16.56,90.41,16.56,178.8,0,8.3,no,no,no,no,yes,1.63,0.8184,0.1746,1
90,24,no,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,1.0403,0.1759,2
90,24,no,no,19.47,88.5,128.75,88.5,178.8,0,8.3,no,no,no,no,yes,1.63,1.0384,0.1739,2
90,24,no,no,26.21,62.96,104.58,62.96,178.8,0,8.3,no,no,no,no,yes,1.63,1.1823,0.1718,2
90,24,no,no,15.34,16.56,90.41,16.56,178.8,0,8.3,no,no,no,no,yes,1.63,1.0311,0.1764,1
90,24,no,no,13.69,27.03,31.24,27.03,178.8,0,8.3,no,no,no,no,yes,1.63,0.8519,0.1722,2
90,24,no,no,14.53,8.88,13.86,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,1.0308,0.1726,2
90,24,no,no,15.43,8.88,16.6,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,1.0422,0.1819,2
90,24,no,no,9.73,25.78,33.93,25.78,178.8,0,8.3,no,no,no,no,yes,1.63,1.0464,0.1718,2
90,24,yes,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,0.8208,0.1797,2
90,24,yes,no,19.47,88.5,128.75,88.5,178.8,0,8.3,no,no,no,no,yes,1.63,0.8474,0.17,2
90,24,yes,no,26.21,62.96,104.58,62.96,178.8,0,8.3,no,no,no,no,yes,1.63,0.8398,0.1768,2
90,24,no,no,11.76,33.22,44.53,33.22,178.8,0,8.3,no,no,no,no,yes,1.63,1.0441,0.1722,2
90,24,no,no,15.63,21.05,26.03,21.05,150.36,0,8.04,no,no,no,no,yes,1.63,0.8319,0.1686,2
90,24,no,no,12.17,27.03,45.39,27.03,150.36,0,8.04,no,no,no,no,yes,1.63,0.8477,0.1745,2
90,24,no,no,9.47,0,0,0,150.36,0,8.04,no,no,no,no,yes,1.63,0.8524,0.171,2
90,24,no,no,13.52,71.89,112.14,71.89,150.36,0,8.04,no,no,no,no,yes,1.63,0.8322,0.1735,2
90,24,no,no,26.09,64.16,107.52,64.16,150.36,0,8.04,no,no,no,no,yes,1.63,0.8624,0.1753,2
90,24,no,no,19.47,88.5,128.75,88.5,150.36,0,8.04,no,no,no,no,yes,1.63,0.8325,0.1801,2
90,24,no,no,15.34,16.56,90.41,16.56,150.36,0,8.04,no,no,no,no,yes,1.63,0.8314,0.1747,1
90,24,no,no,14.37,55.28,64.1,55.28,150.36,0,8.04,no,no,no,no,yes,1.63,0.8696,0.1743,2
90,24,no,no,12.54,21.05,27.89,21.05,150.36,0,8.04,no,no,no,no,yes,1.63,0.8546,0.179,2
90,24,no,no,10.63,44.25,64.03,44.25,150.36,0,8.04,no,no,no,no,yes,1.63,0.8476,0.1774,1
90,48,no,no,19.47,88.5,128.75,88.5,150.36,0,8.04,no,no,no,no,yes,1.63,1.0361,0.1914,2
90,48,no,no,19.47,88.5,128.75,88.5,178.8,0,8.3,no,no,no,no,yes,1.63,0.9564,0.1813,2
90,24,no,no,26.09,64.16,107.52,64.16,150.36,0,8.04,no,no,no,no,yes,1.63,0.6314,0.1843,2
90,24,no,no,14.37,55.28,64.1,55.28,150.36,0,8.04,no,no,no,no,yes,1.63,0.8678,0.1759,2
90,24,no,no,14.37,55.28,64.1,55.28,150.36,0,8.04,no,no,no,no,yes,1.63,0.6591,0.1767,2
90,24,no,no,10.63,44.25,64.03,44.25,150.36,0,8.04,no,no,no,no,yes,1.63,0.868,0.179,1
90,24,no,no,10.63,44.25,64.03,44.25,150.36,0,8.04,no,no,no,no,yes,1.63,0.6463,0.1794,2
90,24,no,no,12.17,27.03,45.39,27.03,150.36,0,8.04,no,no,no,no,yes,1.63,0.8567,0.1722,1
90,24,no,no,12.17,27.03,45.39,27.03,150.36,0,8.04,no,no,no,no,yes,1.63,0.6536,0.1783,2
90,24,no,no,9.47,0,0,0,150.36,0,8.04,no,no,no,no,yes,1.63,0.8424,0.1725,2
90,24,no,no,9.47,0,0,0,150.36,0,8.04,no,no,no,no,yes,1.63,0.6819,0.1795,2
90,24,no,no,15.34,16.56,90.41,16.56,150.36,0,8.04,no,no,no,no,yes,1.63,0.8302,0.186,2
90,24,no,no,15.86,55.28,96.39,55.28,150.36,0,8.04,no,no,no,no,yes,1.63,0.8479,0.1854,2
90,24,no,no,12.52,33.22,36.99,33.22,150.36,0,8.04,no,no,no,no,yes,1.63,0.9072,0.1839,2
90,24,no,no,14.37,55.28,64.1,55.28,150.36,0,8.04,no,no,no,no,yes,1.63,0.6579,0.1745,2
90,24,no,no,12.43,33.22,36.59,33.22,150.36,0,8.04,no,no,no,no,yes,1.63,0.6146,0.1802,2
90,24,no,no,12.43,33.22,36.59,33.22,150.36,0,8.04,no,no,no,no,yes,1.63,0.6586,0.2592,2
90,24,no,no,26.09,64.16,107.52,64.16,150.36,0,8.04,no,no,no,no,yes,1.63,0.6459,0.0853,2
90,24,no,no,26.09,64.16,107.52,64.16,150.36,0,8.04,no,no,no,no,yes,1.63,0.6188,0.1788,2
90,24,no,no,18.79,86.16,143.27,86.16,150.36,0,8.04,no,no,no,no,yes,1.63,0.6685,0.0937,2
90,24,no,no,18.79,86.16,143.27,86.16,150.36,0,8.04,no,no,no,no,yes,1.63,0.653,0.1742,2
90,24,no,no,18.79,86.16,143.27,86.16,150.36,0,8.04,no,no,no,no,yes,1.63,0.6613,0.2632,2
90,24,no,no,13.52,71.89,112.14,71.89,150.36,0,8.04,no,no,no,no,yes,1.63,0.6419,0.2649,2
75,24,no,no,9.47,0,0,0,150.36,0,8.04,no,no,no,no,yes,1.63,0.649,0.1792,2
75,24,no,no,9.47,0,0,0,150.36,0,8.04,no,no,no,no,yes,1.63,0.8257,0.1801,2
75,24,no,no,12.43,33.22,36.59,33.22,150.36,0,8.04,no,no,no,no,yes,1.63,0.6169,0.1736,2
75,24,no,no,18.79,86.16,143.27,86.16,150.36,0,8.04,no,no,no,no,yes,1.63,0.6858,0.1722,2
75,24,no,no,15.34,16.56,90.41,16.56,150.36,0,8.04,no,no,no,no,yes,1.63,0.614,0.1717,1
75,24,no,no,15.34,16.56,90.41,16.56,150.36,0,8.04,no,no,no,no,yes,1.63,0.8381,0.1768,1
75,24,no,no,15.34,16.56,90.41,16.56,150.36,0,8.04,no,no,no,no,yes,1.63,1.0284,0.1731,1
90,24,no,no,10.57,33.22,41.81,33.22,178.8,0,8.3,no,no,no,no,yes,1.63,0.6163,0.1724,2
90,24,no,no,9.73,25.78,33.93,25.78,178.8,0,8.3,no,no,no,no,yes,1.63,0.6246,0.1724,2
90,24,no,no,11.76,33.22,44.53,33.22,178.8,0,8.3,no,no,no,no,yes,1.63,0.6299,0.1763,2
90,24,no,no,13.52,71.89,112.14,71.89,178.8,0,8.3,no,no,no,no,yes,1.63,0.623,0.1749,2
90,24,no,no,19.47,88.5,128.75,88.5,178.8,0,8.3,no,no,no,no,yes,1.63,0.6444,0.1705,2
90,24,no,no,13.69,27.03,31.24,27.03,178.8,0,8.3,no,no,no,no,yes,1.63,0.6392,0.1777,2
90,24,no,no,13.36,8.88,17.76,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,0.6571,0.1764,2
90,24,no,no,15.43,8.88,16.6,8.88,178.8,0,8.3,no,no,no,no,yes,1.63,0.6537,0.1759,2
90,24,no,no,15.63,21.05,26.03,21.05,178.8,0,8.3,no,no,no,no,yes,1.63,0.6342,0.176,2
90,24,no,no,19,87.36,142.75,87.36,178.8,0,8.3,no,no,no,no,yes,1.63,0.6561,0.1718,2
90,24,no,no,26.21,62.96,104.58,62.96,178.8,0,8.3,no,no,no,no,yes,1.63,0.6204,0.1768,2
90,24,no,no,10.63,44.25,64.03,44.25,150.36,0,8.04,no,no,no,no,yes,1.63,0.6181,0.1703,2
90,24,no,no,16.3,48.69,72.41,48.69,178.8,0,8.3,no,no,no,no,yes,1.63,0.6531,0.1711,1
90,24,no,no,14.51,33.22,32.37,33.22,178.8,0,8.3,no,no,no,no,yes,1.63,0.6188,0.175,2
90,24,no,no,7.76,55.28,96.11,55.28,178.8,0,8.3,no,no,no,no,yes,1.63,0.6193,0.1717,2
90,24,no,no,15.86,55.28,96.39,55.28,178.8,0,8.3,no,no,no,no,yes,1.63,0.6283,0.1746,2
90,24,no,no,12.54,21.05,27.89,21.05,178.8,0,8.3,no,no,no,no,yes,1.63,0.6378,0.1722,2
90,24,no,no,10.57,33.22,41.81,33.22,150.36,0,8.04,no,no,no,no,yes,1.63,0.6265,0.1778,2
90,24,no,no,10.57,33.22,41.81,33.22,178.8,0,8.3,no,no,no,no,yes,1.63,0.618,0.1754,2
90,24,no,no,10.57,33.22,41.81,33.22,178.8,0,8.82,no,no,no,no,yes,1.63,0.6254,0.1742,2
