temp,time,slowCool,pH,leak,numberInorg,numberOrg,numberOxlike,numberComponents,orgavgpolMax,orgrefractivityMax,orgmaximalprojectionareaMax,orgmaximalprojectionradiusMax,orgmaximalprojectionsizeMax,orgminimalprojectionareaMax,orgminimalprojectionradiusMax,orgminimalprojectionsizeMax,orgavgpol_pHdependentMax,orgmolpolMax,orgvanderwaalsMax,orgASAMax,orgASA+Max,orgASA-Max,orgASA_HMax,orgASA_PMax,orgpolarsurfaceareaMax,orghbdamsaccMax,orghbdamsdonMax,orgavgpolMin,orgrefractivityMin,orgmaximalprojectionareaMin,orgmaximalprojectionradiusMin,orgmaximalprojectionsizeMin,orgminimalprojectionareaMin,orgminimalprojectionradiusMin,orgminimalprojectionsizeMin,orgavgpol_pHdependentMin,orgmolpolMin,orgvanderwaalsMin,orgASAMin,orgASA+Min,orgASA-Min,orgASA_HMin,orgASA_PMin,orgpolarsurfaceareaMin,orghbdamsaccMin,orghbdamsdonMin,orgavgpolArithAvg,orgrefractivityArithAvg,orgmaximalprojectionareaArithAvg,orgmaximalprojectionradiusArithAvg,orgmaximalprojectionsizeArithAvg,orgminimalprojectionareaArithAvg,orgminimalprojectionradiusArithAvg,orgminimalprojectionsizeArithAvg,orgavgpol_pHdependentArithAvg,orgmolpolArithAvg,orgvanderwaalsArithAvg,orgASAArithAvg,orgASA+ArithAvg,orgASA-ArithAvg,orgASA_HArithAvg,orgASA_PArithAvg,orgpolarsurfaceareaArithAvg,orghbdamsaccArithAvg,orghbdamsdonArithAvg,orgavgpolGeomAvg,orgrefractivityGeomAvg,orgmaximalprojectionareaGeomAvg,orgmaximalprojectionradiusGeomAvg,orgmaximalprojectionsizeGeomAvg,orgminimalprojectionareaGeomAvg,orgminimalprojectionradiusGeomAvg,orgminimalprojectionsizeGeomAvg,orgavgpol_pHdependentGeomAvg,orgmolpolGeomAvg,orgvanderwaalsGeomAvg,orgASAGeomAvg,orgASA+GeomAvg,orgASA-GeomAvg,orgASA_HGeomAvg,orgASA_PGeomAvg,orgpolarsurfaceareaGeomAvg,orghbdamsaccGeomAvg,orghbdamsdonGeomAvg,oxlikeavgpolMax,oxlikerefractivityMax,oxlikemaximalprojectionareaMax,oxlikemaximalprojectionradiusMax,oxlikemaximalprojectionsizeMax,oxlikeminimalprojectionareaMax,oxlikeminimalprojectionradiusMax,oxlikeminimalprojectionsizeMax,oxlikeavgpol_pHdependentMax,oxlikemolpolMax,oxlikevanderwaalsMax,oxlikeASAMax,oxlikeASA+Max,oxlikeASA-Max,oxlikeASA_HMax,oxlikeASA_PMax,oxlikepolarsurfaceareaMax,oxlikehbdamsaccMax,oxlikehbdamsdonMax,oxlikeavgpolMin,oxlikerefractivityMin,oxlikemaximalprojectionareaMin,oxlikemaximalprojectionradiusMin,oxlikemaximalprojectionsizeMin,oxlikeminimalprojectionareaMin,oxlikeminimalprojectionradiusMin,oxlikeminimalprojectionsizeMin,oxlikeavgpol_pHdependentMin,oxlikemolpolMin,oxlikevanderwaalsMin,oxlikeASAMin,oxlikeASA+Min,oxlikeASA-Min,oxlikeASA_HMin,oxlikeASA_PMin,oxlikepolarsurfaceareaMin,oxlikehbdamsaccMin,oxlikehbdamsdonMin,oxlikeavgpolArithAvg,oxlikerefractivityArithAvg,oxlikemaximalprojectionareaArithAvg,oxlikemaximalprojectionradiusArithAvg,oxlikemaximalprojectionsizeArithAvg,oxlikeminimalprojectionareaArithAvg,oxlikeminimalprojectionradiusArithAvg,oxlikeminimalprojectionsizeArithAvg,oxlikeavgpol_pHdependentArithAvg,oxlikemolpolArithAvg,oxlikevanderwaalsArithAvg,oxlikeASAArithAvg,oxlikeASA+ArithAvg,oxlikeASA-ArithAvg,oxlikeASA_HArithAvg,oxlikeASA_PArithAvg,oxlikepolarsurfaceareaArithAvg,oxlikehbdamsaccArithAvg,oxlikehbdamsdonArithAvg,oxlikeavgpolGeomAvg,oxlikerefractivityGeomAvg,oxlikemaximalprojectionareaGeomAvg,oxlikemaximalprojectionradiusGeomAvg,oxlikemaximalprojectionsizeGeomAvg,oxlikeminimalprojectionareaGeomAvg,oxlikeminimalprojectionradiusGeomAvg,oxlikeminimalprojectionsizeGeomAvg,oxlikeavgpol_pHdependentGeomAvg,oxlikemolpolGeomAvg,oxlikevanderwaalsGeomAvg,oxlikeASAGeomAvg,oxlikeASA+GeomAvg,oxlikeASA-GeomAvg,oxlikeASA_HGeomAvg,oxlikeASA_PGeomAvg,oxlikepolarsurfaceareaGeomAvg,oxlikehbdamsaccGeomAvg,oxlikehbdamsdonGeomAvg,inorg-water-moleratio,org-water-moleratio,orgacc-waterdonratio,orgdon-wateraccratio,inorg-org-moleratio,notwater-water-moleratio,Na,Li,Te,Br,K,C,F,I,Mo,O,N,P,S,V,Se,Zn,Co,Cl,Ga,Cs,Cr,Cu,Actinide,AlkaliMetal,Lanthanide,P1,P2,P3,P4,P5,P6,P7,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,V0,V1,V2,V3,V4,V5,V6,V7,IonizationMax,EAMax,PaulingElectronegMax,PearsonElectronegMax,hardnessMax,AtomicRadiusMax,IonizationMin,EAMin,PaulingElectronegMin,PearsonElectronegMin,hardnessMin,AtomicRadiusMin,IonizationMean,EAMean,PaulingElectronegMean,PearsonElectronegMean,hardnessMean,AtomicRadiusMean,IonizationGeom,EAGeom,PaulingElectronegGeom,PearsonElectronegGeom,hardnessGeom,AtomicRadiusGeom,IonizationMaxWeighted,EAMaxWeighted,PaulingElectronegMaxWeighted,PearsonElectronegMaxWeighted,hardnessMaxWeighted,AtomicRadiusMaxWeighted,IonizationMinWeighted,EAMinWeighted,PaulingElectronegMinWeighted,PearsonElectronegMinWeighted,hardnessMinWeighted,AtomicRadiusMinWeighted,IonizationMeanWeighted,EAMeanWeighted,PaulingElectronegMeanWeighted,PearsonElectronegMeanWeighted,hardnessMeanWeighted,AtomicRadiusMeanWeighted,IonizationGeomWeighted,EAGeomWeighted,PaulingElectronegGeomWeighted,PearsonElectronegGeomWeighted,hardnessGeomWeighted,AtomicRadiusGeomWeighted,purity,outcome
140.0,20.0,1,1.0,0,2.0,1.0,0.0,3.0,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,10.08,10.54,273.23,273.23,244.65,28.58,213.24,59.99,27.03,1.03,0.97,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,10.08,10.54,273.23,273.23,244.65,28.58,213.24,59.99,27.03,1.03,0.97,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,10.08,10.54,273.23,273.23,244.65,28.58,213.24,59.99,27.03,1.03,0.97,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,10.08,10.54,273.23,273.23,244.65,28.58,213.24,59.99,27.03,1.03,0.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0138,0.0022,-0.0023,-0.0021,6.2696,0.016,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,941.0,195.0,2.55,568.0,373.0,171.0,650.9,50.6,1.63,350.7,300.1,103.0,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,5.5887,1.1581,0.0151,3.3734,2.2153,0.6117,0.6438,0.05,0.0016,0.3469,0.2968,0.1691,3.1162,0.6041,0.0084,1.8601,1.2561,0.3904,1.8968,0.2408,0.0049,1.0817,0.8109,0.3217,1.0,3
90.0,60.0,1,8.0,0,2.0,1.0,0.0,3.0,14.87,38.01,45.76,5.19,5.88,28.56,3.83,10.13,15.15,14.79,352.79,352.79,269.11,83.69,338.1,14.69,7.68,0.98,1.02,14.87,38.01,45.76,5.19,5.88,28.56,3.83,10.13,15.15,14.79,352.79,352.79,269.11,83.69,338.1,14.69,7.68,0.98,1.02,14.87,38.01,45.76,5.19,5.88,28.56,3.83,10.13,15.15,14.79,352.79,352.79,269.11,83.69,338.1,14.69,7.68,0.98,1.02,14.87,38.01,45.76,5.19,5.88,28.56,3.83,10.13,15.15,14.79,352.79,352.79,269.11,83.69,338.1,14.69,7.68,0.98,1.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0072,0.0034,-0.0034,-0.0035,2.0842,0.0106,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,869.3,190.2,2.1,529.8,339.6,171.0,650.9,50.6,1.63,350.7,300.1,123.0,760.1,120.4,1.865,440.25,319.85,147.0,752.215,98.1026,1.8501,431.0462,319.2397,145.0276,1.0356,0.2266,0.0025,0.6312,0.4046,0.2042,0.7773,0.0604,0.0019,0.4188,0.3584,0.1465,0.9064,0.1435,0.0022,0.525,0.3815,0.1754,0.8972,0.117,0.0022,0.5141,0.3808,0.173,1.0,4
180.0,120.0,0,5.0,0,1.0,1.0,0.0,2.0,7.08,17.87,28.05,3.87,5.3,17.02,2.6,7.5,7.76,7.34,207.08,207.08,189.33,17.75,110.98,96.11,55.28,0.0,6.0,7.08,17.87,28.05,3.87,5.3,17.02,2.6,7.5,7.76,7.34,207.08,207.08,189.33,17.75,110.98,96.11,55.28,0.0,6.0,7.08,17.87,28.05,3.87,5.3,17.02,2.6,7.5,7.76,7.34,207.08,207.08,189.33,17.75,110.98,96.11,55.28,0.0,6.0,7.08,17.87,28.05,3.87,5.3,17.02,2.6,7.5,7.76,7.34,207.08,207.08,189.33,17.75,110.98,96.11,55.28,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0473,0.0123,-0.0,-0.0738,3.8416,0.0596,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.7847,0.1875,0.0056,0.9861,0.7986,0.4955,1.7847,0.1875,0.0056,0.9861,0.7986,0.4955,1.7847,0.1875,0.0056,0.9861,0.7986,0.4955,1.7847,0.1875,0.0056,0.9861,0.7986,0.4955,1.0,4
70.0,48.0,0,1.0,0,2.0,1.0,0.0,3.0,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.57,10.29,203.38,203.38,203.38,0.0,161.57,41.81,33.22,0.0,4.0,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.57,10.29,203.38,203.38,203.38,0.0,161.57,41.81,33.22,0.0,4.0,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.57,10.29,203.38,203.38,203.38,0.0,161.57,41.81,33.22,0.0,4.0,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.57,10.29,203.38,203.38,203.38,0.0,161.57,41.81,33.22,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0274,0.0061,-0.0,-0.0246,4.4541,0.0335,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,941.0,195.0,2.55,568.0,373.0,171.0,650.9,50.6,1.63,350.7,300.1,103.0,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,7.7885,1.614,0.0211,4.7013,3.0873,0.8525,0.6441,0.0501,0.0016,0.347,0.297,0.1692,4.2163,0.832,0.0114,2.5241,1.6921,0.5109,2.2398,0.2843,0.0058,1.2773,0.9575,0.3798,1.0,4
180.0,48.0,1,5.0,0,2.0,1.0,0.0,3.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0406,0.0271,-0.0,-0.1624,1.5009,0.0677,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.0212,0.1073,0.0032,0.5642,0.4569,0.2835,1.0212,0.1073,0.0032,0.5642,0.4569,0.2835,1.0212,0.1073,0.0032,0.5642,0.4569,0.2835,1.0212,0.1073,0.0032,0.5642,0.4569,0.2835,2.0,3
180.0,96.0,0,5.0,0,1.0,1.0,0.0,2.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0091,0.0328,-0.0,-0.1968,0.2786,0.0419,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,0.5201,0.0546,0.0016,0.2874,0.2327,0.1444,0.5201,0.0546,0.0016,0.2874,0.2327,0.1444,0.5201,0.0546,0.0016,0.2874,0.2327,0.1444,0.5201,0.0546,0.0016,0.2874,0.2327,0.1444,2.0,4
110.0,24.0,1,1.0,0,2.0,1.0,0.0,3.0,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,10.08,10.54,273.23,273.23,244.65,28.58,213.24,59.99,27.03,1.03,0.97,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,10.08,10.54,273.23,273.23,244.65,28.58,213.24,59.99,27.03,1.03,0.97,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,10.08,10.54,273.23,273.23,244.65,28.58,213.24,59.99,27.03,1.03,0.97,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,10.08,10.54,273.23,273.23,244.65,28.58,213.24,59.99,27.03,1.03,0.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0373,0.0031,-0.0032,-0.003,12.1217,0.0404,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,941.0,195.0,2.55,568.0,373.0,171.0,650.9,50.6,1.63,350.7,300.1,103.0,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,11.3122,2.3442,0.0307,6.8282,4.484,1.2382,0.6341,0.0493,0.0016,0.3417,0.2924,0.1666,5.9731,1.1967,0.0161,3.5849,2.3882,0.7024,2.6783,0.3399,0.007,1.5274,1.145,0.4542,2.0,4
180.0,48.0,0,5.0,0,1.0,1.0,0.0,2.0,13.11,31.98,44.43,5.81,5.47,21.98,2.94,11.37,13.8,12.87,301.3,301.3,233.22,68.08,204.98,96.32,55.28,0.0,6.0,13.11,31.98,44.43,5.81,5.47,21.98,2.94,11.37,13.8,12.87,301.3,301.3,233.22,68.08,204.98,96.32,55.28,0.0,6.0,13.11,31.98,44.43,5.81,5.47,21.98,2.94,11.37,13.8,12.87,301.3,301.3,233.22,68.08,204.98,96.32,55.28,0.0,6.0,13.11,31.98,44.43,5.81,5.47,21.98,2.94,11.37,13.8,12.87,301.3,301.3,233.22,68.08,204.98,96.32,55.28,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0709,0.0079,-0.0,-0.0474,8.9722,0.0788,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,2.4155,0.2538,0.0076,1.3347,1.0809,0.6707,2.4155,0.2538,0.0076,1.3347,1.0809,0.6707,2.4155,0.2538,0.0076,1.3347,1.0809,0.6707,2.4155,0.2538,0.0076,1.3347,1.0809,0.6707,1.0,3
150.0,26.0,1,2.0,0,2.0,1.0,0.0,3.0,14.02,36.04,43.59,4.69,5.25,26.44,3.33,9.35,14.53,13.98,275.81,275.81,239.3,36.51,261.95,13.86,8.88,0.01,1.99,14.02,36.04,43.59,4.69,5.25,26.44,3.33,9.35,14.53,13.98,275.81,275.81,239.3,36.51,261.95,13.86,8.88,0.01,1.99,14.02,36.04,43.59,4.69,5.25,26.44,3.33,9.35,14.53,13.98,275.81,275.81,239.3,36.51,261.95,13.86,8.88,0.01,1.99,14.02,36.04,43.59,4.69,5.25,26.44,3.33,9.35,14.53,13.98,275.81,275.81,239.3,36.51,261.95,13.86,8.88,0.01,1.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.006,0.0021,-0.0,-0.0042,2.8823,0.0081,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,941.0,195.0,2.55,568.0,373.0,171.0,650.9,50.6,1.63,350.7,300.1,103.0,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,1.8835,0.3903,0.0051,1.1369,0.7466,0.2062,0.6539,0.0508,0.0016,0.3523,0.3015,0.1718,1.2687,0.2206,0.0034,0.7446,0.5241,0.189,1.1098,0.1409,0.0029,0.6329,0.4745,0.1882,1.0,3
110.0,24.0,1,5.0,0,1.0,1.0,0.0,2.0,11.15,27.42,38.27,5.06,4.91,19.3,2.62,10.12,11.76,11.03,295.52,295.52,244.26,51.26,250.99,44.53,33.22,0.0,4.0,11.15,27.42,38.27,5.06,4.91,19.3,2.62,10.12,11.76,11.03,295.52,295.52,244.26,51.26,250.99,44.53,33.22,0.0,4.0,11.15,27.42,38.27,5.06,4.91,19.3,2.62,10.12,11.76,11.03,295.52,295.52,244.26,51.26,250.99,44.53,33.22,0.0,4.0,11.15,27.42,38.27,5.06,4.91,19.3,2.62,10.12,11.76,11.03,295.52,295.52,244.26,51.26,250.99,44.53,33.22,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0136,0.0113,-0.0,-0.0453,1.1981,0.0249,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,650.9,50.6,1.63,350.7,300.1,171.0,650.9,50.6,1.63,350.7,300.1,171.0,650.9,50.6,1.63,350.7,300.1,171.0,650.9,50.6,1.63,350.7,300.1,171.0,2.9751,0.2313,0.0075,1.6029,1.3717,0.7816,2.9751,0.2313,0.0075,1.6029,1.3717,0.7816,2.9751,0.2313,0.0075,1.6029,1.3717,0.7816,2.9751,0.2313,0.0075,1.6029,1.3717,0.7816,1.0,4
